"Step","Depth only variation : 6 - test_loss","Depth only variation : 6 - test_loss__MIN","Depth only variation : 6 - test_loss__MAX","Depth only variation : 6 - train_loss","Depth only variation : 6 - train_loss__MIN","Depth only variation : 6 - train_loss__MAX","Depth only variation : 5 - test_loss","Depth only variation : 5 - test_loss__MIN","Depth only variation : 5 - test_loss__MAX","Depth only variation : 5 - train_loss","Depth only variation : 5 - train_loss__MIN","Depth only variation : 5 - train_loss__MAX","Depth only variation : 4 - test_loss","Depth only variation : 4 - test_loss__MIN","Depth only variation : 4 - test_loss__MAX","Depth only variation : 4 - train_loss","Depth only variation : 4 - train_loss__MIN","Depth only variation : 4 - train_loss__MAX","Depth only variation : 3 - test_loss","Depth only variation : 3 - test_loss__MIN","Depth only variation : 3 - test_loss__MAX","Depth only variation : 3 - train_loss","Depth only variation : 3 - train_loss__MIN","Depth only variation : 3 - train_loss__MAX","Depth only variation : 2 - test_loss","Depth only variation : 2 - test_loss__MIN","Depth only variation : 2 - test_loss__MAX","Depth only variation : 2 - train_loss","Depth only variation : 2 - train_loss__MIN","Depth only variation : 2 - train_loss__MAX","Depth only variation : 1 - test_loss","Depth only variation : 1 - test_loss__MIN","Depth only variation : 1 - test_loss__MAX","Depth only variation : 1 - train_loss","Depth only variation : 1 - train_loss__MIN","Depth only variation : 1 - train_loss__MAX","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX"
"152","2.119738799875433","2.119738799875433","2.119738799875433","1.9609202263273042","1.9609202263273042","1.9609202263273042","2.0826896173303777","2.0826896173303777","2.0826896173303777","1.9069014851800328","1.9069014851800328","1.9069014851800328","","","","","","","2.0787871239402076","2.0787871239402076","2.0787871239402076","1.9672543239593505","1.9672543239593505","1.9672543239593505","2.0442183685302733","2.0442183685302733","2.0442183685302733","2.0613983365859108","2.0613983365859108","2.0613983365859108","2.075476759997281","2.075476759997281","2.075476759997281","2.14305194240877","2.14305194240877","2.14305194240877","","","","","","","2.0839822920885953","2.0839822920885953","2.0839822920885953","1.94254619921761","1.94254619921761","1.94254619921761","2.042901419726285","2.042901419726285","2.042901419726285","2.003510578802262","2.003510578802262","2.003510578802262","2.050091205076738","2.050091205076738","2.050091205076738","2.0609062676594174","2.0609062676594174","2.0609062676594174"
"153","2.084195429195057","2.084195429195057","2.084195429195057","1.9446989499563458","1.9446989499563458","1.9446989499563458","2.0784894639795475","2.0784894639795475","2.0784894639795475","1.9228234057590878","1.9228234057590878","1.9228234057590878","","","","","","","2.0793223385377364","2.0793223385377364","2.0793223385377364","1.9651353135602228","1.9651353135602228","1.9651353135602228","2.0714995783025567","2.0714995783025567","2.0714995783025567","2.04388586844521","2.04388586844521","2.04388586844521","2.0980521366812965","2.0980521366812965","2.0980521366812965","2.1316439357845263","2.1316439357845263","2.1316439357845263","","","","","","","2.091956623250788","2.091956623250788","2.091956623250788","1.9385505866456305","1.9385505866456305","1.9385505866456305","2.0778481162678113","2.0778481162678113","2.0778481162678113","2.0029893808255252","2.0029893808255252","2.0029893808255252","2.0652243466810747","2.0652243466810747","2.0652243466810747","2.0611464856684893","2.0611464856684893","2.0611464856684893"
"154","2.0663177706978537","2.0663177706978537","2.0663177706978537","1.9489920118485373","1.9489920118485373","1.9489920118485373","2.0809569748965178","2.0809569748965178","2.0809569748965178","1.912019738767339","1.912019738767339","1.912019738767339","","","","","","","2.0641700926694004","2.0641700926694004","2.0641700926694004","1.959805838431435","1.959805838431435","1.959805838431435","2.067200547131625","2.067200547131625","2.067200547131625","2.0386470523921925","2.0386470523921925","2.0386470523921925","2.0747628086263483","2.0747628086263483","2.0747628086263483","2.133520053118125","2.133520053118125","2.133520053118125","","","","","","","2.1214363501288673","2.1214363501288673","2.1214363501288673","1.9354599449552339","1.9354599449552339","1.9354599449552339","2.048785179311579","2.048785179311579","2.048785179311579","2.012345577766155","2.012345577766155","2.012345577766155","2.044748410311612","2.044748410311612","2.044748410311612","2.0611391411156488","2.0611391411156488","2.0611391411156488"
"155","2.075300054550171","2.075300054550171","2.075300054550171","1.9458836885430346","1.9458836885430346","1.9458836885430346","2.0778374099731445","2.0778374099731445","2.0778374099731445","1.9133510909683402","1.9133510909683402","1.9133510909683402","","","","","","","2.1015663693167945","2.1015663693167945","2.1015663693167945","1.9582652881227691","1.9582652881227691","1.9582652881227691","2.0673257784409955","2.0673257784409955","2.0673257784409955","2.0487348731906936","2.0487348731906936","2.0487348731906936","2.068545048020103","2.068545048020103","2.068545048020103","2.1352734946108414","2.1352734946108414","2.1352734946108414","","","","","","","2.0899382071061567","2.0899382071061567","2.0899382071061567","1.9391462067900034","1.9391462067900034","1.9391462067900034","2.0596373133225874","2.0596373133225874","2.0596373133225874","2.000323549358324","2.000323549358324","2.000323549358324","2.0598279671235518","2.0598279671235518","2.0598279671235518","2.0539447511475664","2.0539447511475664","2.0539447511475664"
"156","2.0871673176505348","2.0871673176505348","2.0871673176505348","1.942532095744692","1.942532095744692","1.942532095744692","2.0933204156702216","2.0933204156702216","2.0933204156702216","1.9091990616129733","1.9091990616129733","1.9091990616129733","","","","","","","2.100316006920554","2.100316006920554","2.100316006920554","1.9450300298888108","1.9450300298888108","1.9450300298888108","2.0495592481439764","2.0495592481439764","2.0495592481439764","2.0427899795839157","2.0427899795839157","2.0427899795839157","2.07202825459567","2.07202825459567","2.07202825459567","2.1300511532268307","2.1300511532268307","2.1300511532268307","","","","","","","","","","","","","2.0561021917516533","2.0561021917516533","2.0561021917516533","1.9963267077522717","1.9963267077522717","1.9963267077522717","2.0542117110165683","2.0542117110165683","2.0542117110165683","2.059168409698311","2.059168409698311","2.059168409698311"
"157","2.090759422128851","2.090759422128851","2.090759422128851","1.9359310842930586","1.9359310842930586","1.9359310842930586","2.102747057134455","2.102747057134455","2.102747057134455","1.9109927989696633","1.9109927989696633","1.9109927989696633","","","","","","","2.079318636113947","2.079318636113947","2.079318636113947","1.95176511830297","1.95176511830297","1.95176511830297","2.062280990427191","2.062280990427191","2.062280990427191","2.0368447126191236","2.0368447126191236","2.0368447126191236","2.1023838658766314","2.1023838658766314","2.1023838658766314","2.1251458392746145","2.1251458392746145","2.1251458392746145","","","","","","","","","","","","","2.0640868871862237","2.0640868871862237","2.0640868871862237","1.9950547510454024","1.9950547510454024","1.9950547510454024","2.052621383666992","2.052621383666992","2.052621383666992","2.0629605756956955","2.0629605756956955","2.0629605756956955"
"158","2.094606485366821","2.094606485366821","2.094606485366821","1.9491846959344272","1.9491846959344272","1.9491846959344272","2.08056340304288","2.08056340304288","2.08056340304288","1.9094014360712863","1.9094014360712863","1.9094014360712863","","","","","","","2.076747907291759","2.076747907291759","2.076747907291759","1.952313960667314","1.952313960667314","1.952313960667314","2.06871731411327","2.06871731411327","2.06871731411327","2.050718627469293","2.050718627469293","2.050718627469293","2.0886691761016847","2.0886691761016847","2.0886691761016847","2.130517912239864","2.130517912239864","2.130517912239864","","","","","","","","","","","","","","","","","","","2.0396812837774103","2.0396812837774103","2.0396812837774103","2.057866801448252","2.057866801448252","2.057866801448252"
"159","2.1004586627266626","2.1004586627266626","2.1004586627266626","1.9302623807424786","1.9302623807424786","1.9302623807424786","2.1075433809107","2.1075433809107","2.1075433809107","1.8880346359055618","1.8880346359055618","1.8880346359055618","","","","","","","2.0644419505379417","2.0644419505379417","2.0644419505379417","1.9458417179940761","1.9458417179940761","1.9458417179940761","2.052610785744407","2.052610785744407","2.052610785744407","2.041255846242795","2.041255846242795","2.041255846242795","2.0865795915777032","2.0865795915777032","2.0865795915777032","2.132814535053297","2.132814535053297","2.132814535053297","","","","","","","","","","","","","","","","","","","2.0579597013646906","2.0579597013646906","2.0579597013646906","2.0606196058207544","2.0606196058207544","2.0606196058207544"
"160","2.1000529206882823","2.1000529206882823","2.1000529206882823","1.9321929300242457","1.9321929300242457","1.9321929300242457","2.091295469457453","2.091295469457453","2.091295469457453","1.9000638614303764","1.9000638614303764","1.9000638614303764","","","","","","","2.0679146836020728","2.0679146836020728","2.0679146836020728","1.9475086724621127","1.9475086724621127","1.9475086724621127","2.0591415830091995","2.0591415830091995","2.0591415830091995","2.041827770594893","2.041827770594893","2.041827770594893","2.0882674260572953","2.0882674260572953","2.0882674260572953","2.134380844160058","2.134380844160058","2.134380844160058","","","","","","","","","","","","","","","","","","","2.061897047216242","2.061897047216242","2.061897047216242","2.065823775653181","2.065823775653181","2.065823775653181"
"161","2.099695150201971","2.099695150201971","2.099695150201971","1.9409545164546746","1.9409545164546746","1.9409545164546746","","","","","","","","","","","","","2.074110289486972","2.074110289486972","2.074110289486972","1.9481334224240534","1.9481334224240534","1.9481334224240534","2.0532705679806798","2.0532705679806798","2.0532705679806798","2.041685004289123","2.041685004289123","2.041685004289123","2.0780398546565664","2.0780398546565664","2.0780398546565664","2.134345196142964","2.134345196142964","2.134345196142964","","","","","","","","","","","","","","","","","","","2.060388760133223","2.060388760133223","2.060388760133223","2.0482004556984736","2.0482004556984736","2.0482004556984736"
"162","2.110547519163652","2.110547519163652","2.110547519163652","1.9217035788503187","1.9217035788503187","1.9217035788503187","","","","","","","","","","","","","2.0766285116022285","2.0766285116022285","2.0766285116022285","1.948423760293544","1.948423760293544","1.948423760293544","2.043982341072776","2.043982341072776","2.043982341072776","2.035487020974872","2.035487020974872","2.035487020974872","2.087848230708729","2.087848230708729","2.087848230708729","2.1320247801418963","2.1320247801418963","2.1320247801418963","","","","","","","","","","","","","","","","","","","2.075458276055076","2.075458276055076","2.075458276055076","2.0623237821973603","2.0623237821973603","2.0623237821973603"
"163","2.101471675526012","2.101471675526012","2.101471675526012","1.9351460804884462","1.9351460804884462","1.9351460804884462","","","","","","","","","","","","","2.068728912526911","2.068728912526911","2.068728912526911","1.9418227479649686","1.9418227479649686","1.9418227479649686","2.0644128912145443","2.0644128912145443","2.0644128912145443","2.038169835627764","2.038169835627764","2.038169835627764","2.092960249293934","2.092960249293934","2.092960249293934","2.134582847397903","2.134582847397903","2.134582847397903","","","","","","","","","","","","","","","","","","","2.044370848048817","2.044370848048817","2.044370848048817","2.056757011084721","2.056757011084721","2.056757011084721"
"164","2.1157598278739234","2.1157598278739234","2.1157598278739234","1.9151154749968957","1.9151154749968957","1.9151154749968957","","","","","","","","","","","","","2.097749523683028","2.097749523683028","2.097749523683028","1.9358765080331386","1.9358765080331386","1.9358765080331386","2.0508975809270686","2.0508975809270686","2.0508975809270686","2.033992930664413","2.033992930664413","2.033992930664413","2.080193368738348","2.080193368738348","2.080193368738348","2.131842180010916","2.131842180010916","2.131842180010916","","","","","","","","","","","","","","","","","","","2.0677418925545434","2.0677418925545434","2.0677418925545434","2.0479073136428307","2.0479073136428307","2.0479073136428307"
"165","2.097319040298462","2.097319040298462","2.097319040298462","1.925272788891847","1.925272788891847","1.925272788891847","","","","","","","","","","","","","2.070465367057107","2.070465367057107","2.070465367057107","1.9445856772346057","1.9445856772346057","1.9445856772346057","2.0663132485476408","2.0663132485476408","2.0663132485476408","2.0321424769807135","2.0321424769807135","2.0321424769807135","2.1028378798744893","2.1028378798744893","2.1028378798744893","2.138464548944057","2.138464548944057","2.138464548944057","","","","","","","","","","","","","","","","","","","2.0454766477238047","2.0454766477238047","2.0454766477238047","2.0566993558817894","2.0566993558817894","2.0566993558817894"
"166","2.0850578039342706","2.0850578039342706","2.0850578039342706","1.9216587201480209","1.9216587201480209","1.9216587201480209","","","","","","","","","","","","","2.057276906967163","2.057276906967163","2.057276906967163","1.9385997134241564","1.9385997134241564","1.9385997134241564","2.05859412019903","2.05859412019903","2.05859412019903","2.036412930378969","2.036412930378969","2.036412930378969","2.094560561613603","2.094560561613603","2.094560561613603","2.139561250949728","2.139561250949728","2.139561250949728","","","","","","","","","","","","","","","","","","","2.062503793022849","2.062503793022849","2.062503793022849","2.049238511228013","2.049238511228013","2.049238511228013"
"167","2.0949797196821733","2.0949797196821733","2.0949797196821733","1.9095213918028207","1.9095213918028207","1.9095213918028207","","","","","","","","","","","","","2.066302323774858","2.066302323774858","2.066302323774858","1.945900598230033","1.945900598230033","1.945900598230033","2.0525417457927357","2.0525417457927357","2.0525417457927357","2.0282543908042467","2.0282543908042467","2.0282543908042467","2.079115440195257","2.079115440195257","2.079115440195257","2.1148413301884443","2.1148413301884443","2.1148413301884443","","","","","","","","","","","","","","","","","","","2.0543576197190716","2.0543576197190716","2.0543576197190716","2.04977779859784","2.04977779859784","2.04977779859784"
"168","2.103895403255116","2.103895403255116","2.103895403255116","1.916152027557636","1.916152027557636","1.916152027557636","","","","","","","","","","","","","2.0670613089474763","2.0670613089474763","2.0670613089474763","1.94980900780908","1.94980900780908","1.94980900780908","2.0603855601224033","2.0603855601224033","2.0603855601224033","2.047403417455739","2.047403417455739","2.047403417455739","2.0778144177523528","2.0778144177523528","2.0778144177523528","2.127280760797961","2.127280760797961","2.127280760797961","","","","","","","","","","","","","","","","","","","2.059967404278842","2.059967404278842","2.059967404278842","2.058214464735711","2.058214464735711","2.058214464735711"
"169","2.0916075697812166","2.0916075697812166","2.0916075697812166","1.9044404099453456","1.9044404099453456","1.9044404099453456","","","","","","","","","","","","","2.066699151125821","2.066699151125821","2.066699151125821","1.9290324790450348","1.9290324790450348","1.9290324790450348","2.0768461088700727","2.0768461088700727","2.0768461088700727","2.030671137776868","2.030671137776868","2.030671137776868","2.0950352720780807","2.0950352720780807","2.0950352720780807","2.128018456820784","2.128018456820784","2.128018456820784","","","","","","","","","","","","","","","","","","","2.052778752933849","2.052778752933849","2.052778752933849","2.0540275592365482","2.0540275592365482","2.0540275592365482"
"170","2.0892248699881812","2.0892248699881812","2.0892248699881812","1.9109634222929506","1.9109634222929506","1.9109634222929506","","","","","","","","","","","","","2.0855643159692936","2.0855643159692936","2.0855643159692936","1.9331507157731331","1.9331507157731331","1.9331507157731331","2.069986079822887","2.069986079822887","2.069986079822887","2.0459962464475083","2.0459962464475083","2.0459962464475083","2.0945858105746185","2.0945858105746185","2.0945858105746185","2.1250675704561433","2.1250675704561433","2.1250675704561433","","","","","","","","","","","","","","","","","","","2.0586679189855404","2.0586679189855404","2.0586679189855404","2.055200281362424","2.055200281362424","2.055200281362424"
"171","2.1165544189106336","2.1165544189106336","2.1165544189106336","1.8953759465820488","1.8953759465820488","1.8953759465820488","","","","","","","","","","","","","2.0870440396395598","2.0870440396395598","2.0870440396395598","1.931567781272976","1.931567781272976","1.931567781272976","2.055909566012296","2.055909566012296","2.055909566012296","2.0332740565552108","2.0332740565552108","2.0332740565552108","2.0917651107094506","2.0917651107094506","2.0917651107094506","2.1271411578956694","2.1271411578956694","2.1271411578956694","","","","","","","","","","","","","","","","","","","2.051006044908003","2.051006044908003","2.051006044908003","2.0474702121471537","2.0474702121471537","2.0474702121471537"
"172","2.116803468357433","2.116803468357433","2.116803468357433","1.903635257688062","1.903635257688062","1.903635257688062","","","","","","","","","","","","","2.0665818764946677","2.0665818764946677","2.0665818764946677","1.9336446603139241","1.9336446603139241","1.9336446603139241","2.0678051064231178","2.0678051064231178","2.0678051064231178","2.037443276328602","2.037443276328602","2.037443276328602","2.0667483563856646","2.0667483563856646","2.0667483563856646","2.122054575010278","2.122054575010278","2.122054575010278","","","","","","","","","","","","","","","","","","","2.0606236158717763","2.0606236158717763","2.0606236158717763","2.0415297996038677","2.0415297996038677","2.0415297996038677"
"173","","","","","","","","","","","","","","","","","","","2.0968774101950904","2.0968774101950904","2.0968774101950904","1.9220866862658796","1.9220866862658796","1.9220866862658796","2.056851563020186","2.056851563020186","2.056851563020186","2.025438749707978","2.025438749707978","2.025438749707978","2.0838129624453456","2.0838129624453456","2.0838129624453456","2.1285112722988786","2.1285112722988786","2.1285112722988786","","","","","","","","","","","","","","","","","","","2.074865643761375","2.074865643761375","2.074865643761375","2.049909295049207","2.049909295049207","2.049909295049207"
"174","","","","","","","","","","","","","","","","","","","2.0817435316606003","2.0817435316606003","2.0817435316606003","1.940281097916351","1.940281097916351","1.940281097916351","2.0533543560721657","2.0533543560721657","2.0533543560721657","2.037149690759593","2.037149690759593","2.037149690759593","2.0675270253961737","2.0675270253961737","2.0675270253961737","2.1306132240953115","2.1306132240953115","2.1306132240953115","","","","","","","","","","","","","","","","","","","2.055393941185691","2.055393941185691","2.055393941185691","2.045276080274034","2.045276080274034","2.045276080274034"
"175","","","","","","","","","","","","","","","","","","","2.0694229992953215","2.0694229992953215","2.0694229992953215","1.93055283486158","1.93055283486158","1.93055283486158","2.0676640527898615","2.0676640527898615","2.0676640527898615","2.021807176710545","2.021807176710545","2.021807176710545","2.1013957144997337","2.1013957144997337","2.1013957144997337","2.122569198498781","2.122569198498781","2.122569198498781","","","","","","","","","","","","","","","","","","","2.059073655388572","2.059073655388572","2.059073655388572","2.048493414034789","2.048493414034789","2.048493414034789"
"176","","","","","","","","","","","","","","","","","","","2.0907704518058083","2.0907704518058083","2.0907704518058083","1.9258245947169161","1.9258245947169161","1.9258245947169161","2.061902258612893","2.061902258612893","2.061902258612893","2.0269175618270348","2.0269175618270348","2.0269175618270348","2.090311018336903","2.090311018336903","2.090311018336903","2.1203097494717302","2.1203097494717302","2.1203097494717302","","","","","","","","","","","","","","","","","","","2.0522929221933537","2.0522929221933537","2.0522929221933537","2.0472549015352097","2.0472549015352097","2.0472549015352097"
"177","","","","","","","","","","","","","","","","","","","2.095497586510398","2.095497586510398","2.095497586510398","1.9429891472849352","1.9429891472849352","1.9429891472849352","2.052177156101574","2.052177156101574","2.052177156101574","2.0241446510402636","2.0241446510402636","2.0241446510402636","2.079155750274658","2.079155750274658","2.079155750274658","2.11503475189209","2.11503475189209","2.11503475189209","","","","","","","","","","","","","","","","","","","2.0522175936265423","2.0522175936265423","2.0522175936265423","2.0431607024423006","2.0431607024423006","2.0431607024423006"
"178","","","","","","","","","","","","","","","","","","","2.092095713181929","2.092095713181929","2.092095713181929","1.924761472186823","1.924761472186823","1.924761472186823","2.044140376177701","2.044140376177701","2.044140376177701","2.015135506706676","2.015135506706676","2.015135506706676","2.0994016846743495","2.0994016846743495","2.0994016846743495","2.12586405480045","2.12586405480045","2.12586405480045","","","","","","","","","","","","","","","","","","","2.056658776890148","2.056658776890148","2.056658776890148","2.037029726094213","2.037029726094213","2.037029726094213"
"179","","","","","","","","","","","","","","","","","","","2.0861670364033094","2.0861670364033094","2.0861670364033094","1.9295383922533058","1.9295383922533058","1.9295383922533058","2.0625758093053643","2.0625758093053643","2.0625758093053643","2.021681749683687","2.021681749683687","2.021681749683687","2.0673795968836006","2.0673795968836006","2.0673795968836006","2.126684789109504","2.126684789109504","2.126684789109504","","","","","","","","","","","","","","","","","","","2.0553495918620714","2.0553495918620714","2.0553495918620714","2.0453574156487124","2.0453574156487124","2.0453574156487124"
"180","","","","","","","","","","","","","","","","","","","2.0870449326255103","2.0870449326255103","2.0870449326255103","1.9233004223615273","1.9233004223615273","1.9233004223615273","2.06440524968234","2.06440524968234","2.06440524968234","2.0287461542809146","2.0287461542809146","2.0287461542809146","2.0673600266196512","2.0673600266196512","2.0673600266196512","2.12664888721773","2.12664888721773","2.12664888721773","","","","","","","","","","","","","","","","","","","2.041485046906905","2.041485046906905","2.041485046906905","2.0312034794379925","2.0312034794379925","2.0312034794379925"
"181","","","","","","","","","","","","","","","","","","","2.0780976555564186","2.0780976555564186","2.0780976555564186","1.9217456437801492","1.9217456437801492","1.9217456437801492","2.0615914665568957","2.0615914665568957","2.0615914665568957","2.017182134759837","2.017182134759837","2.017182134759837","2.0734545109488747","2.0734545109488747","2.0734545109488747","2.129893440487741","2.129893440487741","2.129893440487741","","","","","","","","","","","","","","","","","","","2.059273434552279","2.059273434552279","2.059273434552279","2.032314221393103","2.032314221393103","2.032314221393103"
"182","","","","","","","","","","","","","","","","","","","","","","","","","2.0578702943975276","2.0578702943975276","2.0578702943975276","2.0263374039222453","2.0263374039222453","2.0263374039222453","2.0687767028808595","2.0687767028808595","2.0687767028808595","2.1159475163207655","2.1159475163207655","2.1159475163207655","","","","","","","","","","","","","","","","","","","2.061595335006714","2.061595335006714","2.061595335006714","2.041036619756414","2.041036619756414","2.041036619756414"
"183","","","","","","","","","","","","","","","","","","","","","","","","","2.0624240441755815","2.0624240441755815","2.0624240441755815","2.017312631716673","2.017312631716673","2.017312631716673","2.0756549341028387","2.0756549341028387","2.0756549341028387","2.1214435203596094","2.1214435203596094","2.1214435203596094","","","","","","","","","","","","","","","","","","","2.0636098107424647","2.0636098107424647","2.0636098107424647","2.041630582973875","2.041630582973875","2.041630582973875"
"184","","","","","","","","","","","","","","","","","","","","","","","","","2.0502642778916793","2.0502642778916793","2.0502642778916793","2.0256650240119844","2.0256650240119844","2.0256650240119844","2.068482633937489","2.068482633937489","2.068482633937489","2.121153461193216","2.121153461193216","2.121153461193216","","","","","","","","","","","","","","","","","","","2.067352620038119","2.067352620038119","2.067352620038119","2.0442924997176246","2.0442924997176246","2.0442924997176246"
"185","","","","","","","","","","","","","","","","","","","","","","","","","2.0543345009196887","2.0543345009196887","2.0543345009196887","2.011202146157451","2.011202146157451","2.011202146157451","2.068255583156239","2.068255583156239","2.068255583156239","2.1150806832587583","2.1150806832587583","2.1150806832587583","","","","","","","","","","","","","","","","","","","2.056504192352295","2.056504192352295","2.056504192352295","2.034708094103583","2.034708094103583","2.034708094103583"
"186","","","","","","","","","","","","","","","","","","","","","","","","","2.0517183650623667","2.0517183650623667","2.0517183650623667","2.016779683211754","2.016779683211754","2.016779683211754","2.103269120129672","2.103269120129672","2.103269120129672","2.11622763633728","2.11622763633728","2.11622763633728","","","","","","","","","","","","","","","","","","","2.0536649747328326","2.0536649747328326","2.0536649747328326","2.0217709334143277","2.0217709334143277","2.0217709334143277"
"187","","","","","","","","","","","","","","","","","","","","","","","","","2.0590761800245807","2.0590761800245807","2.0590761800245807","2.0176911506433597","2.0176911506433597","2.0176911506433597","2.081095092946833","2.081095092946833","2.081095092946833","2.1293534213098986","2.1293534213098986","2.1293534213098986","","","","","","","","","","","","","","","","","","","2.0591623973846436","2.0591623973846436","2.0591623973846436","2.0341498975644168","2.0341498975644168","2.0341498975644168"
"188","","","","","","","","","","","","","","","","","","","","","","","","","2.053346407630227","2.053346407630227","2.053346407630227","2.0247264408243115","2.0247264408243115","2.0247264408243115","2.077186099832708","2.077186099832708","2.077186099832708","2.128499438077554","2.128499438077554","2.128499438077554","","","","","","","","","","","","","","","","","","","2.076519160704179","2.076519160704179","2.076519160704179","2.034604912626332","2.034604912626332","2.034604912626332"
"189","","","","","","","","","","","","","","","","","","","","","","","","","2.052403395392678","2.052403395392678","2.052403395392678","2.0221902473493554","2.0221902473493554","2.0221902473493554","2.081159439086914","2.081159439086914","2.081159439086914","2.1297275550886132","2.1297275550886132","2.1297275550886132","","","","","","","","","","","","","","","","","","","2.0593974364887586","2.0593974364887586","2.0593974364887586","2.0408337265321577","2.0408337265321577","2.0408337265321577"
"190","","","","","","","","","","","","","","","","","","","","","","","","","2.067859040173617","2.067859040173617","2.067859040173617","2.0098889309236374","2.0098889309236374","2.0098889309236374","2.0724679270657624","2.0724679270657624","2.0724679270657624","2.127121416508466","2.127121416508466","2.127121416508466","","","","","","","","","","","","","","","","","","","2.073062836907127","2.073062836907127","2.073062836907127","2.0393705303367526","2.0393705303367526","2.0393705303367526"
"191","","","","","","","","","","","","","","","","","","","","","","","","","2.059204784740101","2.059204784740101","2.059204784740101","2.0173505943122954","2.0173505943122954","2.0173505943122954","2.095414571762085","2.095414571762085","2.095414571762085","2.128286791943956","2.128286791943956","2.128286791943956","","","","","","","","","","","","","","","","","","","2.067362110831521","2.067362110831521","2.067362110831521","2.0498134033159277","2.0498134033159277","2.0498134033159277"
"192","","","","","","","","","","","","","","","","","","","","","","","","","2.0586051299355246","2.0586051299355246","2.0586051299355246","2.020489631302055","2.020489631302055","2.020489631302055","2.070905237197876","2.070905237197876","2.070905237197876","2.123909984018611","2.123909984018611","2.123909984018611","","","","","","","","","","","","","","","","","","","2.0563411140441894","2.0563411140441894","2.0563411140441894","2.0292148538567556","2.0292148538567556","2.0292148538567556"
"193","","","","","","","","","","","","","","","","","","","","","","","","","2.0924036476828833","2.0924036476828833","2.0924036476828833","2.018271685633166","2.018271685633166","2.018271685633166","2.0711033968491988","2.0711033968491988","2.0711033968491988","2.1207076104482017","2.1207076104482017","2.1207076104482017","","","","","","","","","","","","","","","","","","","2.0686465748873624","2.0686465748873624","2.0686465748873624","2.0228843024681353","2.0228843024681353","2.0228843024681353"
"194","","","","","","","","","","","","","","","","","","","","","","","","","2.0537162061171097","2.0537162061171097","2.0537162061171097","2.0131797429884988","2.0131797429884988","2.0131797429884988","2.0838396948034115","2.0838396948034115","2.0838396948034115","2.1274424317239347","2.1274424317239347","2.1274424317239347","","","","","","","","","","","","","","","","","","","2.052619860389016","2.052619860389016","2.052619860389016","2.039907552236798","2.039907552236798","2.039907552236798"
"195","","","","","","","","","","","","","","","","","","","","","","","","","2.053415751890703","2.053415751890703","2.053415751890703","2.0101110244619433","2.0101110244619433","2.0101110244619433","2.1177820959958162","2.1177820959958162","2.1177820959958162","2.1247675824439387","2.1247675824439387","2.1247675824439387","","","","","","","","","","","","","","","","","","","2.084172375418923","2.084172375418923","2.084172375418923","2.041401180070022","2.041401180070022","2.041401180070022"
"196","","","","","","","","","","","","","","","","","","","","","","","","","2.0646892174807463","2.0646892174807463","2.0646892174807463","2.0124090674827837","2.0124090674827837","2.0124090674827837","2.0891705122860995","2.0891705122860995","2.0891705122860995","2.1325063201202745","2.1325063201202745","2.1325063201202745","","","","","","","","","","","","","","","","","","","2.070885725888339","2.070885725888339","2.070885725888339","2.026420166739102","2.026420166739102","2.026420166739102"
"197","","","","","","","","","","","","","","","","","","","","","","","","","2.07335411678661","2.07335411678661","2.07335411678661","2.0145717652638755","2.0145717652638755","2.0145717652638755","2.0767087901722303","2.0767087901722303","2.0767087901722303","2.123722665501737","2.123722665501737","2.123722665501737","","","","","","","","","","","","","","","","","","","2.050346677953547","2.050346677953547","2.050346677953547","2.0393405406776517","2.0393405406776517","2.0393405406776517"
"198","","","","","","","","","","","","","","","","","","","","","","","","","2.0675574831529095","2.0675574831529095","2.0675574831529095","2.000030255646541","2.000030255646541","2.000030255646541","2.0717761169780387","2.0717761169780387","2.0717761169780387","2.1157112546898853","2.1157112546898853","2.1157112546898853","","","","","","","","","","","","","","","","","","","2.057329027002508","2.057329027002508","2.057329027002508","2.029641578498928","2.029641578498928","2.029641578498928"
"199","","","","","","","","","","","","","","","","","","","","","","","","","2.068433212800459","2.068433212800459","2.068433212800459","2.0099748887686895","2.0099748887686895","2.0099748887686895","2.0771126530387183","2.0771126530387183","2.0771126530387183","2.1207534838270865","2.1207534838270865","2.1207534838270865","","","","","","","","","","","","","","","","","","","2.060766688260165","2.060766688260165","2.060766688260165","2.0420709867587035","2.0420709867587035","2.0420709867587035"
