"Step","(w=512 d=2) Imsize variation : 224x224 - test_accuracy","(w=512 d=2) Imsize variation : 224x224 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 224x224 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 224x224 - test_loss","(w=512 d=2) Imsize variation : 224x224 - test_loss__MIN","(w=512 d=2) Imsize variation : 224x224 - test_loss__MAX","(w=512 d=2) Imsize variation : 224x224 - train_accuracy","(w=512 d=2) Imsize variation : 224x224 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 224x224 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 224x224 - train_loss","(w=512 d=2) Imsize variation : 224x224 - train_loss__MIN","(w=512 d=2) Imsize variation : 224x224 - train_loss__MAX","(w=512 d=2) Imsize variation : 128x128 - test_accuracy","(w=512 d=2) Imsize variation : 128x128 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 128x128 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 128x128 - test_loss","(w=512 d=2) Imsize variation : 128x128 - test_loss__MIN","(w=512 d=2) Imsize variation : 128x128 - test_loss__MAX","(w=512 d=2) Imsize variation : 128x128 - train_accuracy","(w=512 d=2) Imsize variation : 128x128 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 128x128 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 128x128 - train_loss","(w=512 d=2) Imsize variation : 128x128 - train_loss__MIN","(w=512 d=2) Imsize variation : 128x128 - train_loss__MAX","(w=512 d=2) Imsize variation : 64x64 - test_accuracy","(w=512 d=2) Imsize variation : 64x64 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 64x64 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 64x64 - test_loss","(w=512 d=2) Imsize variation : 64x64 - test_loss__MIN","(w=512 d=2) Imsize variation : 64x64 - test_loss__MAX","(w=512 d=2) Imsize variation : 64x64 - train_accuracy","(w=512 d=2) Imsize variation : 64x64 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 64x64 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 64x64 - train_loss","(w=512 d=2) Imsize variation : 64x64 - train_loss__MIN","(w=512 d=2) Imsize variation : 64x64 - train_loss__MAX","(w=512 d=2) Imsize variation : 32x32 - test_accuracy","(w=512 d=2) Imsize variation : 32x32 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 32x32 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 32x32 - test_loss","(w=512 d=2) Imsize variation : 32x32 - test_loss__MIN","(w=512 d=2) Imsize variation : 32x32 - test_loss__MAX","(w=512 d=2) Imsize variation : 32x32 - train_accuracy","(w=512 d=2) Imsize variation : 32x32 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 32x32 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 32x32 - train_loss","(w=512 d=2) Imsize variation : 32x32 - train_loss__MIN","(w=512 d=2) Imsize variation : 32x32 - train_loss__MAX","(w=512 d=2) Imsize variation : 16x16 - test_accuracy","(w=512 d=2) Imsize variation : 16x16 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 16x16 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 16x16 - test_loss","(w=512 d=2) Imsize variation : 16x16 - test_loss__MIN","(w=512 d=2) Imsize variation : 16x16 - test_loss__MAX","(w=512 d=2) Imsize variation : 16x16 - train_accuracy","(w=512 d=2) Imsize variation : 16x16 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 16x16 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 16x16 - train_loss","(w=512 d=2) Imsize variation : 16x16 - train_loss__MIN","(w=512 d=2) Imsize variation : 16x16 - train_loss__MAX"
"152","","","","","","","","","","","","","0.2831818181818182","0.2831818181818182","0.2831818181818182","2.0315312923084607","2.0315312923084607","2.0315312923084607","0.3","0.3","0.3","1.9855525434428247","1.9855525434428247","1.9855525434428247","0.2722727272727273","0.2722727272727273","0.2722727272727273","2.0342808289961383","2.0342808289961383","2.0342808289961383","0.3024137931034483","0.3024137931034483","0.3024137931034483","1.983656518651151","1.983656518651151","1.983656518651151","0.275","0.275","0.275","2.0141657842289318","2.0141657842289318","2.0141657842289318","0.2989655172413793","0.2989655172413793","0.2989655172413793","1.9864059640621317","1.9864059640621317","1.9864059640621317","0.2772727272727273","0.2772727272727273","0.2772727272727273","2.0332720314372668","2.0332720314372668","2.0332720314372668","0.29310344827586204","0.29310344827586204","0.29310344827586204","2.013749631684402","2.013749631684402","2.013749631684402"
"153","","","","","","","","","","","","","0.27136363636363636","0.27136363636363636","0.27136363636363636","2.0565170604532415","2.0565170604532415","2.0565170604532415","0.30919540229885056","0.30919540229885056","0.30919540229885056","1.96404099924811","1.96404099924811","1.96404099924811","0.2827272727272727","0.2827272727272727","0.2827272727272727","2.0359476375579835","2.0359476375579835","2.0359476375579835","0.3063218390804598","0.3063218390804598","0.3063218390804598","1.9829241228103638","1.9829241228103638","1.9829241228103638","0.2768181818181818","0.2768181818181818","0.2768181818181818","2.0337662878903475","2.0337662878903475","2.0337662878903475","0.30160919540229886","0.30160919540229886","0.30160919540229886","1.9952992053415584","1.9952992053415584","1.9952992053415584","0.28","0.28","0.28","2.046234715201638","2.046234715201638","2.046234715201638","0.2866666666666667","0.2866666666666667","0.2866666666666667","2.012148657722035","2.012148657722035","2.012148657722035"
"154","","","","","","","","","","","","","0.2718181818181818","0.2718181818181818","0.2718181818181818","2.0438427565314554","2.0438427565314554","2.0438427565314554","0.2949425287356322","0.2949425287356322","0.2949425287356322","1.9808123628024397","1.9808123628024397","1.9808123628024397","0.26954545454545453","0.26954545454545453","0.26954545454545453","2.0531350829384545","2.0531350829384545","2.0531350829384545","0.304367816091954","0.304367816091954","0.304367816091954","1.9734285247188874","1.9734285247188874","1.9734285247188874","0.2781818181818182","0.2781818181818182","0.2781818181818182","2.023232853629372","2.023232853629372","2.023232853629372","0.30091954022988504","0.30091954022988504","0.30091954022988504","1.989887182465915","1.989887182465915","1.989887182465915","0.27","0.27","0.27","2.078552179336548","2.078552179336548","2.078552179336548","0.2905747126436782","0.2905747126436782","0.2905747126436782","2.0125777718116495","2.0125777718116495","2.0125777718116495"
"155","","","","","","","","","","","","","","","","","","","","","","","","","0.2790909090909091","0.2790909090909091","0.2790909090909091","2.0309868933937767","2.0309868933937767","2.0309868933937767","0.30114942528735633","0.30114942528735633","0.30114942528735633","1.9824692404955282","1.9824692404955282","1.9824692404955282","0.27136363636363636","0.27136363636363636","0.27136363636363636","2.0250187717784534","2.0250187717784534","2.0250187717784534","0.3005747126436782","0.3005747126436782","0.3005747126436782","1.985688891246401","1.985688891246401","1.985688891246401","0.3013636363636364","0.3013636363636364","0.3013636363636364","1.9988390757820822","1.9988390757820822","1.9988390757820822","0.28793103448275864","0.28793103448275864","0.28793103448275864","2.0116159048299678","2.0116159048299678","2.0116159048299678"
"156","","","","","","","","","","","","","","","","","","","","","","","","","0.27636363636363637","0.27636363636363637","0.27636363636363637","2.0429505083777686","2.0429505083777686","2.0429505083777686","0.3098850574712644","0.3098850574712644","0.3098850574712644","1.983737525337044","1.983737525337044","1.983737525337044","0.2740909090909091","0.2740909090909091","0.2740909090909091","2.027646911794489","2.027646911794489","2.027646911794489","0.29701149425287354","0.29701149425287354","0.29701149425287354","1.9819802367550203","1.9819802367550203","1.9819802367550203","0.26136363636363635","0.26136363636363635","0.26136363636363635","2.067341851321134","2.067341851321134","2.067341851321134","0.2845977011494253","0.2845977011494253","0.2845977011494253","2.0116750916667367","2.0116750916667367","2.0116750916667367"
"157","","","","","","","","","","","","","","","","","","","","","","","","","0.2786363636363636","0.2786363636363636","0.2786363636363636","2.029160601875999","2.029160601875999","2.029160601875999","0.3035632183908046","0.3035632183908046","0.3035632183908046","1.9846976860638323","1.9846976860638323","1.9846976860638323","0.2722727272727273","0.2722727272727273","0.2722727272727273","2.032900378487327","2.032900378487327","2.032900378487327","0.29747126436781607","0.29747126436781607","0.29747126436781607","1.9903366924154346","1.9903366924154346","1.9903366924154346","0.28909090909090907","0.28909090909090907","0.28909090909090907","2.026304114081643","2.026304114081643","2.026304114081643","0.2910344827586207","0.2910344827586207","0.2910344827586207","2.0026029885500325","2.0026029885500325","2.0026029885500325"
"158","","","","","","","","","","","","","","","","","","","","","","","","","0.2772727272727273","0.2772727272727273","0.2772727272727273","2.028840651078658","2.028840651078658","2.028840651078658","0.30666666666666664","0.30666666666666664","0.30666666666666664","1.972540172544019","1.972540172544019","1.972540172544019","0.2768181818181818","0.2768181818181818","0.2768181818181818","2.0181590795516966","2.0181590795516966","2.0181590795516966","0.3079310344827586","0.3079310344827586","0.3079310344827586","1.9734106391599808","1.9734106391599808","1.9734106391599808","0.2881818181818182","0.2881818181818182","0.2881818181818182","2.0273077331889757","2.0273077331889757","2.0273077331889757","0.29172413793103447","0.29172413793103447","0.29172413793103447","2.0053222329589144","2.0053222329589144","2.0053222329589144"
"159","","","","","","","","","","","","","","","","","","","","","","","","","0.26954545454545453","0.26954545454545453","0.26954545454545453","2.037310158989646","2.037310158989646","2.037310158989646","0.3028735632183908","0.3028735632183908","0.3028735632183908","1.9789473028292601","1.9789473028292601","1.9789473028292601","0.29045454545454547","0.29045454545454547","0.29045454545454547","2.013623117533597","2.013623117533597","2.013623117533597","0.30114942528735633","0.30114942528735633","0.30114942528735633","1.9858341663185208","1.9858341663185208","1.9858341663185208","0.2722727272727273","0.2722727272727273","0.2722727272727273","2.052924233349887","2.052924233349887","2.052924233349887","0.2910344827586207","0.2910344827586207","0.2910344827586207","2.010205978963567","2.010205978963567","2.010205978963567"
"160","","","","","","","","","","","","","","","","","","","","","","","","","0.2877272727272727","0.2877272727272727","0.2877272727272727","2.026652043515986","2.026652043515986","2.026652043515986","0.30954022988505747","0.30954022988505747","0.30954022988505747","1.9697387538559135","1.9697387538559135","1.9697387538559135","0.28045454545454546","0.28045454545454546","0.28045454545454546","2.018562185981057","2.018562185981057","2.018562185981057","0.2981609195402299","0.2981609195402299","0.2981609195402299","1.9898326225938467","1.9898326225938467","1.9898326225938467","0.2677272727272727","0.2677272727272727","0.2677272727272727","2.0453897987712515","2.0453897987712515","2.0453897987712515","0.3","0.3","0.3","1.999337761265108","1.999337761265108","1.999337761265108"
"161","","","","","","","","","","","","","","","","","","","","","","","","","0.275","0.275","0.275","2.03996974251487","2.03996974251487","2.03996974251487","0.3045977011494253","0.3045977011494253","0.3045977011494253","1.974205961611079","1.974205961611079","1.974205961611079","0.2722727272727273","0.2722727272727273","0.2722727272727273","2.029425867254084","2.029425867254084","2.029425867254084","0.2967816091954023","0.2967816091954023","0.2967816091954023","1.985110424633684","1.985110424633684","1.985110424633684","0.265","0.265","0.265","2.071573710875078","2.071573710875078","2.071573710875078","0.27988505747126435","0.27988505747126435","0.27988505747126435","2.0115564601722804","2.0115564601722804","2.0115564601722804"
"162","","","","","","","","","","","","","","","","","","","","","","","","","0.2768181818181818","0.2768181818181818","0.2768181818181818","2.0346228105371646","2.0346228105371646","2.0346228105371646","0.3059770114942529","0.3059770114942529","0.3059770114942529","1.977707396375722","1.977707396375722","1.977707396375722","0.2736363636363636","0.2736363636363636","0.2736363636363636","2.022673117464239","2.022673117464239","2.022673117464239","0.3032183908045977","0.3032183908045977","0.3032183908045977","1.9868992831789214","1.9868992831789214","1.9868992831789214","0.26954545454545453","0.26954545454545453","0.26954545454545453","2.0374511441317473","2.0374511441317473","2.0374511441317473","0.28597701149425286","0.28597701149425286","0.28597701149425286","2.004198557645425","2.004198557645425","2.004198557645425"
"163","","","","","","","","","","","","","","","","","","","","","","","","","0.2790909090909091","0.2790909090909091","0.2790909090909091","2.03318396394903","2.03318396394903","2.03318396394903","0.31275862068965515","0.31275862068965515","0.31275862068965515","1.9708766537151117","1.9708766537151117","1.9708766537151117","0.2818181818181818","0.2818181818181818","0.2818181818181818","2.01963434826244","2.01963434826244","2.01963434826244","0.29356321839080457","0.29356321839080457","0.29356321839080457","1.9855976869320047","1.9855976869320047","1.9855976869320047","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0313822520862925","2.0313822520862925","2.0313822520862925","0.2874712643678161","0.2874712643678161","0.2874712643678161","2.009334396493846","2.009334396493846","2.009334396493846"
"164","","","","","","","","","","","","","","","","","","","","","","","","","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0454281200062145","2.0454281200062145","2.0454281200062145","0.31057471264367814","0.31057471264367814","0.31057471264367814","1.9663057148045506","1.9663057148045506","1.9663057148045506","0.2872727272727273","0.2872727272727273","0.2872727272727273","2.017492312518033","2.017492312518033","2.017492312518033","0.3003448275862069","0.3003448275862069","0.3003448275862069","1.9818881336299852","1.9818881336299852","1.9818881336299852","0.28363636363636363","0.28363636363636363","0.28363636363636363","2.01126294222745","2.01126294222745","2.01126294222745","0.2831034482758621","0.2831034482758621","0.2831034482758621","2.0208492792063746","2.0208492792063746","2.0208492792063746"
"165","","","","","","","","","","","","","","","","","","","","","","","","","0.285","0.285","0.285","2.038963391564109","2.038963391564109","2.038963391564109","0.3098850574712644","0.3098850574712644","0.3098850574712644","1.963078717253674","1.963078717253674","1.963078717253674","0.2727272727272727","0.2727272727272727","0.2727272727272727","2.0256697711077605","2.0256697711077605","2.0256697711077605","0.30494252873563216","0.30494252873563216","0.30494252873563216","1.981744676622851","1.981744676622851","1.981744676622851","0.27","0.27","0.27","2.07876465103843","2.07876465103843","2.07876465103843","0.2947126436781609","0.2947126436781609","0.2947126436781609","2.0080999644049284","2.0080999644049284","2.0080999644049284"
"166","","","","","","","","","","","","","","","","","","","","","","","","","0.28454545454545455","0.28454545454545455","0.28454545454545455","2.0446271696957674","2.0446271696957674","2.0446271696957674","0.3198850574712644","0.3198850574712644","0.3198850574712644","1.9633941842769755","1.9633941842769755","1.9633941842769755","0.27545454545454545","0.27545454545454545","0.27545454545454545","2.023306813240051","2.023306813240051","2.023306813240051","0.3057471264367816","0.3057471264367816","0.3057471264367816","1.982147436799674","1.982147436799674","1.982147436799674","0.29545454545454547","0.29545454545454547","0.29545454545454547","2.025267090363936","2.025267090363936","2.025267090363936","0.28954022988505745","0.28954022988505745","0.28954022988505745","2.004902657914436","2.004902657914436","2.004902657914436"
"167","","","","","","","","","","","","","","","","","","","","","","","","","0.2927272727272727","0.2927272727272727","0.2927272727272727","2.0239462874152445","2.0239462874152445","2.0239462874152445","0.3104597701149425","0.3104597701149425","0.3104597701149425","1.959791802318617","1.959791802318617","1.959791802318617","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0149521017074585","2.0149521017074585","2.0149521017074585","0.3020689655172414","0.3020689655172414","0.3020689655172414","1.9855179985638323","1.9855179985638323","1.9855179985638323","0.2681818181818182","0.2681818181818182","0.2681818181818182","2.065912829312411","2.065912829312411","2.065912829312411","0.2942528735632184","0.2942528735632184","0.2942528735632184","1.9976117721645312","1.9976117721645312","1.9976117721645312"
"168","","","","","","","","","","","","","","","","","","","","","","","","","0.2718181818181818","0.2718181818181818","0.2718181818181818","2.028080669749867","2.028080669749867","2.028080669749867","0.30896551724137933","0.30896551724137933","0.30896551724137933","1.9717286248042665","1.9717286248042665","1.9717286248042665","0.2772727272727273","0.2772727272727273","0.2772727272727273","2.024237677834251","2.024237677834251","2.024237677834251","0.306551724137931","0.306551724137931","0.306551724137931","1.9722534991954934","1.9722534991954934","1.9722534991954934","0.2909090909090909","0.2909090909090909","0.2909090909090909","2.017850774418224","2.017850774418224","2.017850774418224","0.29804597701149427","0.29804597701149427","0.29804597701149427","1.9984675679261656","1.9984675679261656","1.9984675679261656"
"169","","","","","","","","","","","","","","","","","","","","","","","","","0.2677272727272727","0.2677272727272727","0.2677272727272727","2.03885599526492","2.03885599526492","2.03885599526492","0.31448275862068964","0.31448275862068964","0.31448275862068964","1.955168956504471","1.955168956504471","1.955168956504471","0.2831818181818182","0.2831818181818182","0.2831818181818182","2.014019493623213","2.014019493623213","2.014019493623213","0.30482758620689654","0.30482758620689654","0.30482758620689654","1.9705075434432633","1.9705075434432633","1.9705075434432633","0.28136363636363637","0.28136363636363637","0.28136363636363637","2.064626578417691","2.064626578417691","2.064626578417691","0.29310344827586204","0.29310344827586204","0.29310344827586204","2.0023643693156625","2.0023643693156625","2.0023643693156625"
"170","","","","","","","","","","","","","","","","","","","","","","","","","0.2759090909090909","0.2759090909090909","0.2759090909090909","2.044166023080999","2.044166023080999","2.044166023080999","0.32","0.32","0.32","1.957831080754598","1.957831080754598","1.957831080754598","0.2740909090909091","0.2740909090909091","0.2740909090909091","2.0258081808957185","2.0258081808957185","2.0258081808957185","0.3024137931034483","0.3024137931034483","0.3024137931034483","1.9739537008329369","1.9739537008329369","1.9739537008329369","0.2868181818181818","0.2868181818181818","0.2868181818181818","2.0181620173020796","2.0181620173020796","2.0181620173020796","0.29540229885057473","0.29540229885057473","0.29540229885057473","2.000982100388099","2.000982100388099","2.000982100388099"
"171","","","","","","","","","","","","","","","","","","","","","","","","","0.28363636363636363","0.28363636363636363","0.28363636363636363","2.0366373469612817","2.0366373469612817","2.0366373469612817","0.31333333333333335","0.31333333333333335","0.31333333333333335","1.9566094765169868","1.9566094765169868","1.9566094765169868","0.2868181818181818","0.2868181818181818","0.2868181818181818","2.0188351336392487","2.0188351336392487","2.0188351336392487","0.3062068965517241","0.3062068965517241","0.3062068965517241","1.976547266532635","1.976547266532635","1.976547266532635","0.2881818181818182","0.2881818181818182","0.2881818181818182","2.0182658394900237","2.0182658394900237","2.0182658394900237","0.3018390804597701","0.3018390804597701","0.3018390804597701","1.9906477931450153","1.9906477931450153","1.9906477931450153"
"172","","","","","","","","","","","","","","","","","","","","","","","","","0.2772727272727273","0.2772727272727273","0.2772727272727273","2.033811517195268","2.033811517195268","2.033811517195268","0.3125287356321839","0.3125287356321839","0.3125287356321839","1.9606026125502312","1.9606026125502312","1.9606026125502312","0.28","0.28","0.28","2.010981971133839","2.010981971133839","2.010981971133839","0.30770114942528737","0.30770114942528737","0.30770114942528737","1.9816303403350128","1.9816303403350128","1.9816303403350128","0.27090909090909093","0.27090909090909093","0.27090909090909093","2.051370423923839","2.051370423923839","2.051370423923839","0.29620689655172416","0.29620689655172416","0.29620689655172416","2.000000691468688","2.000000691468688","2.000000691468688"
"173","","","","","","","","","","","","","","","","","","","","","","","","","0.27545454545454545","0.27545454545454545","0.27545454545454545","2.040834434682673","2.040834434682673","2.040834434682673","0.31735632183908047","0.31735632183908047","0.31735632183908047","1.9459871003819609","1.9459871003819609","1.9459871003819609","0.2827272727272727","0.2827272727272727","0.2827272727272727","2.01626707944003","2.01626707944003","2.01626707944003","0.3010344827586207","0.3010344827586207","0.3010344827586207","1.979793342447829","1.979793342447829","1.979793342447829","0.255","0.255","0.255","2.0916860927234997","2.0916860927234997","2.0916860927234997","0.2925287356321839","0.2925287356321839","0.2925287356321839","1.997313270020759","1.997313270020759","1.997313270020759"
"174","","","","","","","","","","","","","","","","","","","","","","","","","0.2718181818181818","0.2718181818181818","0.2718181818181818","2.033918901790272","2.033918901790272","2.033918901790272","0.3179310344827586","0.3179310344827586","0.3179310344827586","1.9524342139561972","1.9524342139561972","1.9524342139561972","0.2772727272727273","0.2772727272727273","0.2772727272727273","2.0276076368852096","2.0276076368852096","2.0276076368852096","0.304367816091954","0.304367816091954","0.304367816091954","1.978565926442201","1.978565926442201","1.978565926442201","0.2881818181818182","0.2881818181818182","0.2881818181818182","2.041609871604226","2.041609871604226","2.041609871604226","0.2924137931034483","0.2924137931034483","0.2924137931034483","2.002308838285249","2.002308838285249","2.002308838285249"
"175","","","","","","","","","","","","","","","","","","","","","","","","","0.26181818181818184","0.26181818181818184","0.26181818181818184","2.0396912969242442","2.0396912969242442","2.0396912969242442","0.31896551724137934","0.31896551724137934","0.31896551724137934","1.9531429346128442","1.9531429346128442","1.9531429346128442","0.2872727272727273","0.2872727272727273","0.2872727272727273","2.019651223962957","2.019651223962957","2.019651223962957","0.30666666666666664","0.30666666666666664","0.30666666666666664","1.9696745231781883","1.9696745231781883","1.9696745231781883","0.2827272727272727","0.2827272727272727","0.2827272727272727","2.0274989847703413","2.0274989847703413","2.0274989847703413","0.3006896551724138","0.3006896551724138","0.3006896551724138","1.994929486965311","1.994929486965311","1.994929486965311"
"176","","","","","","","","","","","","","","","","","","","","","","","","","0.28136363636363637","0.28136363636363637","0.28136363636363637","2.037468729886142","2.037468729886142","2.037468729886142","0.31655172413793103","0.31655172413793103","0.31655172413793103","1.9472926611187815","1.9472926611187815","1.9472926611187815","0.27136363636363636","0.27136363636363636","0.27136363636363636","2.0294117359681563","2.0294117359681563","2.0294117359681563","0.3057471264367816","0.3057471264367816","0.3057471264367816","1.971702753483564","1.971702753483564","1.971702753483564","0.2740909090909091","0.2740909090909091","0.2740909090909091","2.065388773137873","2.065388773137873","2.065388773137873","0.29563218390804596","0.29563218390804596","0.29563218390804596","1.997200959413901","1.997200959413901","1.997200959413901"
"177","","","","","","","","","","","","","","","","","","","","","","","","","0.27636363636363637","0.27636363636363637","0.27636363636363637","2.0697928350622004","2.0697928350622004","2.0697928350622004","0.31505747126436784","0.31505747126436784","0.31505747126436784","1.9529916835653371","1.9529916835653371","1.9529916835653371","0.2881818181818182","0.2881818181818182","0.2881818181818182","2.0073655267195267","2.0073655267195267","2.0073655267195267","0.30379310344827587","0.30379310344827587","0.30379310344827587","1.9679693511436724","1.9679693511436724","1.9679693511436724","0.2922727272727273","0.2922727272727273","0.2922727272727273","1.9965923248637807","1.9965923248637807","1.9965923248637807","0.29172413793103447","0.29172413793103447","0.29172413793103447","2.0016236461990182","2.0016236461990182","2.0016236461990182"
"178","","","","","","","","","","","","","","","","","","","","","","","","","0.27636363636363637","0.27636363636363637","0.27636363636363637","2.0380130897868765","2.0380130897868765","2.0380130897868765","0.3167816091954023","0.3167816091954023","0.3167816091954023","1.9446346068656308","1.9446346068656308","1.9446346068656308","0.2818181818181818","0.2818181818181818","0.2818181818181818","2.0207968373732133","2.0207968373732133","2.0207968373732133","0.30908045977011495","0.30908045977011495","0.30908045977011495","1.9670978104383097","1.9670978104383097","1.9670978104383097","0.2736363636363636","0.2736363636363636","0.2736363636363636","2.051201880194924","2.051201880194924","2.051201880194924","0.30298850574712644","0.30298850574712644","0.30298850574712644","1.9874893914145986","1.9874893914145986","1.9874893914145986"
"179","","","","","","","","","","","","","","","","","","","","","","","","","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0494314848292956","2.0494314848292956","2.0494314848292956","0.3217241379310345","0.3217241379310345","0.3217241379310345","1.9468347411320128","1.9468347411320128","1.9468347411320128","0.2790909090909091","0.2790909090909091","0.2790909090909091","2.0392409723455254","2.0392409723455254","2.0392409723455254","0.30448275862068963","0.30448275862068963","0.30448275862068963","1.9708453448613485","1.9708453448613485","1.9708453448613485","0.2809090909090909","0.2809090909090909","0.2809090909090909","2.029135610407049","2.029135610407049","2.029135610407049","0.3008045977011494","0.3008045977011494","0.3008045977011494","1.9922472772379032","1.9922472772379032","1.9922472772379032"
"180","","","","","","","","","","","","","","","","","","","","","","","","","0.2790909090909091","0.2790909090909091","0.2790909090909091","2.046396400278265","2.046396400278265","2.046396400278265","0.31632183908045974","0.31632183908045974","0.31632183908045974","1.955423088731437","1.955423088731437","1.955423088731437","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0209538186680187","2.0209538186680187","2.0209538186680187","0.31275862068965515","0.31275862068965515","0.31275862068965515","1.9718421721184392","1.9718421721184392","1.9718421721184392","0.2786363636363636","0.2786363636363636","0.2786363636363636","2.036197335503318","2.036197335503318","2.036197335503318","0.2882758620689655","0.2882758620689655","0.2882758620689655","2.0037804347071155","2.0037804347071155","2.0037804347071155"
"181","","","","","","","","","","","","","","","","","","","","","","","","","0.2686363636363636","0.2686363636363636","0.2686363636363636","2.0484714698791504","2.0484714698791504","2.0484714698791504","0.3158620689655172","0.3158620689655172","0.3158620689655172","1.9499272826622271","1.9499272826622271","1.9499272826622271","0.27545454545454545","0.27545454545454545","0.27545454545454545","2.031857111670754","2.031857111670754","2.031857111670754","0.3119540229885058","0.3119540229885058","0.3119540229885058","1.9575766235658492","1.9575766235658492","1.9575766235658492","0.27045454545454545","0.27045454545454545","0.27045454545454545","2.0620355666767467","2.0620355666767467","2.0620355666767467","0.30448275862068963","0.30448275862068963","0.30448275862068963","1.9948739140609215","1.9948739140609215","1.9948739140609215"
"182","","","","","","","","","","","","","","","","","","","","","","","","","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0412734469500453","2.0412734469500453","2.0412734469500453","0.3236781609195402","0.3236781609195402","0.3236781609195402","1.9436906985030777","1.9436906985030777","1.9436906985030777","0.2727272727272727","0.2727272727272727","0.2727272727272727","2.0323302520405164","2.0323302520405164","2.0323302520405164","0.30551724137931036","0.30551724137931036","0.30551724137931036","1.9609526451154686","1.9609526451154686","1.9609526451154686","0.2909090909090909","0.2909090909090909","0.2909090909090909","2.021307310624556","2.021307310624556","2.021307310624556","0.2929885057471264","0.2929885057471264","0.2929885057471264","2.0021957203437544","2.0021957203437544","2.0021957203437544"
"183","","","","","","","","","","","","","","","","","","","","","","","","","0.27545454545454545","0.27545454545454545","0.27545454545454545","2.037171085531061","2.037171085531061","2.037171085531061","0.3171264367816092","0.3171264367816092","0.3171264367816092","1.9451442043260596","1.9451442043260596","1.9451442043260596","0.28136363636363637","0.28136363636363637","0.28136363636363637","2.0280688892711294","2.0280688892711294","2.0280688892711294","0.31482758620689655","0.31482758620689655","0.31482758620689655","1.9587113410028918","1.9587113410028918","1.9587113410028918","0.27","0.27","0.27","2.069522627917203","2.069522627917203","2.069522627917203","0.30195402298850577","0.30195402298850577","0.30195402298850577","1.9926073636679813","1.9926073636679813","1.9926073636679813"
"184","","","","","","","","","","","","","","","","","","","","","","","","","0.2868181818181818","0.2868181818181818","0.2868181818181818","2.0314642858505247","2.0314642858505247","2.0314642858505247","0.31804597701149423","0.31804597701149423","0.31804597701149423","1.952542377121147","1.952542377121147","1.952542377121147","0.2872727272727273","0.2872727272727273","0.2872727272727273","2.011285132928328","2.011285132928328","2.011285132928328","0.3063218390804598","0.3063218390804598","0.3063218390804598","1.97086170399326","1.97086170399326","1.97086170399326","0.28909090909090907","0.28909090909090907","0.28909090909090907","1.9982539844512939","1.9982539844512939","1.9982539844512939","0.29229885057471267","0.29229885057471267","0.29229885057471267","1.9973278369026624","1.9973278369026624","1.9973278369026624"
"185","","","","","","","","","","","","","","","","","","","","","","","","","0.2768181818181818","0.2768181818181818","0.2768181818181818","2.031818156675859","2.031818156675859","2.031818156675859","0.3294252873563218","0.3294252873563218","0.3294252873563218","1.9404591786724397","1.9404591786724397","1.9404591786724397","0.2722727272727273","0.2722727272727273","0.2722727272727273","2.0218103551864623","2.0218103551864623","2.0218103551864623","0.30758620689655175","0.30758620689655175","0.30758620689655175","1.9630982103018926","1.9630982103018926","1.9630982103018926","0.2840909090909091","0.2840909090909091","0.2840909090909091","2.0238074640794235","2.0238074640794235","2.0238074640794235","0.29528735632183906","0.29528735632183906","0.29528735632183906","1.9905402020202285","1.9905402020202285","1.9905402020202285"
"186","","","","","","","","","","","","","","","","","","","","","","","","","0.27636363636363637","0.27636363636363637","0.27636363636363637","2.0408753473108465","2.0408753473108465","2.0408753473108465","0.32839080459770115","0.32839080459770115","0.32839080459770115","1.9405979802690703","1.9405979802690703","1.9405979802690703","0.2822727272727273","0.2822727272727273","0.2822727272727273","2.0184449525312944","2.0184449525312944","2.0184449525312944","0.30954022988505747","0.30954022988505747","0.30954022988505747","1.963952913174684","1.963952913174684","1.963952913174684","0.2809090909090909","0.2809090909090909","0.2809090909090909","2.035298551212658","2.035298551212658","2.035298551212658","0.30114942528735633","0.30114942528735633","0.30114942528735633","1.9878232805756317","1.9878232805756317","1.9878232805756317"
