"Step","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MAX"
"415","0.385","0.385","0.385","0.3582758620689655","0.3582758620689655","0.3582758620689655","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.3025287356321839","0.3025287356321839","0.3025287356321839","0.36","0.36","0.36","0.33091954022988507","0.33091954022988507","0.33091954022988507","0.3795454545454545","0.3795454545454545","0.3795454545454545","0.3385057471264368","0.3385057471264368","0.3385057471264368","0.32","0.32","0.32","0.2927586206896552","0.2927586206896552","0.2927586206896552","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.31839080459770114","0.31839080459770114","0.31839080459770114","0.3654545454545455","0.3654545454545455","0.3654545454545455","0.3368965517241379","0.3368965517241379","0.3368965517241379"
"416","0.3795454545454545","0.3795454545454545","0.3795454545454545","0.35770114942528736","0.35770114942528736","0.35770114942528736","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.3010344827586207","0.3010344827586207","0.3010344827586207","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.3325287356321839","0.3325287356321839","0.3325287356321839","0.38272727272727275","0.38272727272727275","0.38272727272727275","0.34183908045977013","0.34183908045977013","0.34183908045977013","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.29022988505747127","0.29022988505747127","0.29022988505747127","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.3181609195402299","0.3181609195402299","0.3181609195402299","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.33425287356321837","0.33425287356321837","0.33425287356321837"
"417","0.38136363636363635","0.38136363636363635","0.38136363636363635","0.3626436781609195","0.3626436781609195","0.3626436781609195","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.29873563218390803","0.29873563218390803","0.29873563218390803","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.3271264367816092","0.3271264367816092","0.3271264367816092","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3504597701149425","0.3504597701149425","0.3504597701149425","0.3240909090909091","0.3240909090909091","0.3240909090909091","0.29183908045977014","0.29183908045977014","0.29183908045977014","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.31735632183908047","0.31735632183908047","0.31735632183908047","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.3355172413793103","0.3355172413793103","0.3355172413793103"
"418","0.3840909090909091","0.3840909090909091","0.3840909090909091","0.35597701149425287","0.35597701149425287","0.35597701149425287","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.30885057471264366","0.30885057471264366","0.30885057471264366","0.3577272727272727","0.3577272727272727","0.3577272727272727","0.33229885057471265","0.33229885057471265","0.33229885057471265","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.33770114942528734","0.33770114942528734","0.33770114942528734","0.32636363636363636","0.32636363636363636","0.32636363636363636","0.28770114942528735","0.28770114942528735","0.28770114942528735","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.31471264367816093","0.31471264367816093","0.31471264367816093","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.34022988505747126","0.34022988505747126","0.34022988505747126"
"419","0.38727272727272727","0.38727272727272727","0.38727272727272727","0.35551724137931034","0.35551724137931034","0.35551724137931034","0.3422727272727273","0.3422727272727273","0.3422727272727273","0.3103448275862069","0.3103448275862069","0.3103448275862069","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.3336781609195402","0.3336781609195402","0.3336781609195402","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.3506896551724138","0.3506896551724138","0.3506896551724138","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.29724137931034483","0.29724137931034483","0.29724137931034483","0.3381818181818182","0.3381818181818182","0.3381818181818182","0.323448275862069","0.323448275862069","0.323448275862069","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.3393103448275862","0.3393103448275862","0.3393103448275862"
"420","0.39045454545454544","0.39045454545454544","0.39045454545454544","0.35735632183908045","0.35735632183908045","0.35735632183908045","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.2996551724137931","0.2996551724137931","0.2996551724137931","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.3271264367816092","0.3271264367816092","0.3271264367816092","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.34172413793103446","0.34172413793103446","0.34172413793103446","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.2905747126436782","0.2905747126436782","0.2905747126436782","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.3191954022988506","0.3191954022988506","0.3191954022988506","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.33816091954022987","0.33816091954022987","0.33816091954022987"
"421","0.37772727272727274","0.37772727272727274","0.37772727272727274","0.35551724137931034","0.35551724137931034","0.35551724137931034","0.3381818181818182","0.3381818181818182","0.3381818181818182","0.30770114942528737","0.30770114942528737","0.30770114942528737","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.32804597701149424","0.32804597701149424","0.32804597701149424","0.3859090909090909","0.3859090909090909","0.3859090909090909","0.35183908045977014","0.35183908045977014","0.35183908045977014","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.2913793103448276","0.2913793103448276","0.2913793103448276","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.3132183908045977","0.3132183908045977","0.3132183908045977","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.3306896551724138","0.3306896551724138","0.3306896551724138"
"422","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3545977011494253","0.3545977011494253","0.3545977011494253","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.3027586206896552","0.3027586206896552","0.3027586206896552","0.3459090909090909","0.3459090909090909","0.3459090909090909","0.3273563218390805","0.3273563218390805","0.3273563218390805","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.35195402298850575","0.35195402298850575","0.35195402298850575","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.29310344827586204","0.29310344827586204","0.29310344827586204","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.3181609195402299","0.3181609195402299","0.3181609195402299","0.3577272727272727","0.3577272727272727","0.3577272727272727","0.3435632183908046","0.3435632183908046","0.3435632183908046"
"423","0.3836363636363636","0.3836363636363636","0.3836363636363636","0.357816091954023","0.357816091954023","0.357816091954023","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.29977011494252875","0.29977011494252875","0.29977011494252875","0.345","0.345","0.345","0.3294252873563218","0.3294252873563218","0.3294252873563218","0.37772727272727274","0.37772727272727274","0.37772727272727274","0.3481609195402299","0.3481609195402299","0.3481609195402299","0.32","0.32","0.32","0.29","0.29","0.29","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.3255172413793103","0.3255172413793103","0.3255172413793103","0.36227272727272725","0.36227272727272725","0.36227272727272725","0.33632183908045976","0.33632183908045976","0.33632183908045976"
"424","0.3781818181818182","0.3781818181818182","0.3781818181818182","0.35988505747126437","0.35988505747126437","0.35988505747126437","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.30482758620689654","0.30482758620689654","0.30482758620689654","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.33298850574712646","0.33298850574712646","0.33298850574712646","0.36954545454545457","0.36954545454545457","0.36954545454545457","0.3464367816091954","0.3464367816091954","0.3464367816091954","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.29333333333333333","0.29333333333333333","0.29333333333333333","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.3258620689655172","0.3258620689655172","0.3258620689655172","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33655172413793105","0.33655172413793105","0.33655172413793105"
"425","0.3809090909090909","0.3809090909090909","0.3809090909090909","0.35402298850574715","0.35402298850574715","0.35402298850574715","0.34","0.34","0.34","0.31091954022988505","0.31091954022988505","0.31091954022988505","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.33298850574712646","0.33298850574712646","0.33298850574712646","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3452873563218391","0.3452873563218391","0.3452873563218391","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.2864367816091954","0.2864367816091954","0.2864367816091954","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.3174712643678161","0.3174712643678161","0.3174712643678161","0.3654545454545455","0.3654545454545455","0.3654545454545455","0.33482758620689657","0.33482758620689657","0.33482758620689657"
"426","0.38954545454545453","0.38954545454545453","0.38954545454545453","0.35574712643678164","0.35574712643678164","0.35574712643678164","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.31471264367816093","0.31471264367816093","0.31471264367816093","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3271264367816092","0.3271264367816092","0.3271264367816092","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.3449425287356322","0.3449425287356322","0.3449425287356322","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.2881609195402299","0.2881609195402299","0.2881609195402299","0.3418181818181818","0.3418181818181818","0.3418181818181818","0.3162068965517241","0.3162068965517241","0.3162068965517241","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.3411494252873563","0.3411494252873563","0.3411494252873563"
"427","0.38636363636363635","0.38636363636363635","0.38636363636363635","0.3539080459770115","0.3539080459770115","0.3539080459770115","0.33090909090909093","0.33090909090909093","0.33090909090909093","0.3074712643678161","0.3074712643678161","0.3074712643678161","0.3527272727272727","0.3527272727272727","0.3527272727272727","0.32471264367816094","0.32471264367816094","0.32471264367816094","0.37","0.37","0.37","0.3491954022988506","0.3491954022988506","0.3491954022988506","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.28839080459770117","0.28839080459770117","0.28839080459770117","0.3468181818181818","0.3468181818181818","0.3468181818181818","0.32459770114942527","0.32459770114942527","0.32459770114942527","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.33586206896551724","0.33586206896551724","0.33586206896551724"
"428","0.38727272727272727","0.38727272727272727","0.38727272727272727","0.3606896551724138","0.3606896551724138","0.3606896551724138","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.30689655172413793","0.30689655172413793","0.30689655172413793","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33275862068965517","0.33275862068965517","0.33275862068965517","0.37363636363636366","0.37363636363636366","0.37363636363636366","0.3482758620689655","0.3482758620689655","0.3482758620689655","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.2889655172413793","0.2889655172413793","0.2889655172413793","0.345","0.345","0.345","0.3193103448275862","0.3193103448275862","0.3193103448275862","0.345","0.345","0.345","0.3370114942528736","0.3370114942528736","0.3370114942528736"
"429","0.3859090909090909","0.3859090909090909","0.3859090909090909","0.34655172413793106","0.34655172413793106","0.34655172413793106","0.3327272727272727","0.3327272727272727","0.3327272727272727","0.2988505747126437","0.2988505747126437","0.2988505747126437","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3295402298850575","0.3295402298850575","0.3295402298850575","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.35011494252873565","0.35011494252873565","0.35011494252873565","0.3209090909090909","0.3209090909090909","0.3209090909090909","0.29091954022988503","0.29091954022988503","0.29091954022988503","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.32126436781609197","0.32126436781609197","0.32126436781609197","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.34","0.34","0.34"
"430","0.3790909090909091","0.3790909090909091","0.3790909090909091","0.3622988505747126","0.3622988505747126","0.3622988505747126","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.31114942528735634","0.31114942528735634","0.31114942528735634","0.3468181818181818","0.3468181818181818","0.3468181818181818","0.32482758620689656","0.32482758620689656","0.32482758620689656","0.37681818181818183","0.37681818181818183","0.37681818181818183","0.352183908045977","0.352183908045977","0.352183908045977","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.2874712643678161","0.2874712643678161","0.2874712643678161","0.3440909090909091","0.3440909090909091","0.3440909090909091","0.315632183908046","0.315632183908046","0.315632183908046","0.36227272727272725","0.36227272727272725","0.36227272727272725","0.3425287356321839","0.3425287356321839","0.3425287356321839"
"431","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.36114942528735633","0.36114942528735633","0.36114942528735633","0.315","0.315","0.315","0.31057471264367814","0.31057471264367814","0.31057471264367814","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.32988505747126434","0.32988505747126434","0.32988505747126434","0.38045454545454543","0.38045454545454543","0.38045454545454543","0.34448275862068967","0.34448275862068967","0.34448275862068967","0.32681818181818184","0.32681818181818184","0.32681818181818184","0.29229885057471267","0.29229885057471267","0.29229885057471267","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.3177011494252874","0.3177011494252874","0.3177011494252874","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.3336781609195402","0.3336781609195402","0.3336781609195402"
"432","0.39590909090909093","0.39590909090909093","0.39590909090909093","0.3509195402298851","0.3509195402298851","0.3509195402298851","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.31310344827586206","0.31310344827586206","0.31310344827586206","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.33206896551724135","0.33206896551724135","0.33206896551724135","0.38045454545454543","0.38045454545454543","0.38045454545454543","0.3532183908045977","0.3532183908045977","0.3532183908045977","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.29908045977011494","0.29908045977011494","0.29908045977011494","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.32068965517241377","0.32068965517241377","0.32068965517241377","0.35","0.35","0.35","0.3442528735632184","0.3442528735632184","0.3442528735632184"
"433","0.3840909090909091","0.3840909090909091","0.3840909090909091","0.36126436781609195","0.36126436781609195","0.36126436781609195","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.31","0.31","0.31","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.3306896551724138","0.3306896551724138","0.3306896551724138","0.37454545454545457","0.37454545454545457","0.37454545454545457","0.3468965517241379","0.3468965517241379","0.3468965517241379","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.294367816091954","0.294367816091954","0.294367816091954","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.3182758620689655","0.3182758620689655","0.3182758620689655","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.33620689655172414","0.33620689655172414","0.33620689655172414"
"434","0.39045454545454544","0.39045454545454544","0.39045454545454544","0.3593103448275862","0.3593103448275862","0.3593103448275862","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.30195402298850577","0.30195402298850577","0.30195402298850577","0.3481818181818182","0.3481818181818182","0.3481818181818182","0.3252873563218391","0.3252873563218391","0.3252873563218391","0.36863636363636365","0.36863636363636365","0.36863636363636365","0.34264367816091956","0.34264367816091956","0.34264367816091956","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.2939080459770115","0.2939080459770115","0.2939080459770115","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3174712643678161","0.3174712643678161","0.3174712643678161","0.36","0.36","0.36","0.33839080459770116","0.33839080459770116","0.33839080459770116"
"435","0.3845454545454545","0.3845454545454545","0.3845454545454545","0.35620689655172416","0.35620689655172416","0.35620689655172416","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.30724137931034484","0.30724137931034484","0.30724137931034484","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.337816091954023","0.337816091954023","0.337816091954023","0.38181818181818183","0.38181818181818183","0.38181818181818183","0.3532183908045977","0.3532183908045977","0.3532183908045977","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.2966666666666667","0.2966666666666667","0.2966666666666667","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.3191954022988506","0.3191954022988506","0.3191954022988506","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.3388505747126437","0.3388505747126437","0.3388505747126437"
"436","0.38045454545454543","0.38045454545454543","0.38045454545454543","0.35758620689655174","0.35758620689655174","0.35758620689655174","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.31080459770114943","0.31080459770114943","0.31080459770114943","0.3654545454545455","0.3654545454545455","0.3654545454545455","0.33298850574712646","0.33298850574712646","0.33298850574712646","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.34758620689655173","0.34758620689655173","0.34758620689655173","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.29540229885057473","0.29540229885057473","0.29540229885057473","0.35","0.35","0.35","0.32114942528735635","0.32114942528735635","0.32114942528735635","0.36772727272727274","0.36772727272727274","0.36772727272727274","0.34","0.34","0.34"
"437","0.3881818181818182","0.3881818181818182","0.3881818181818182","0.3608045977011494","0.3608045977011494","0.3608045977011494","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.3081609195402299","0.3081609195402299","0.3081609195402299","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.3233333333333333","0.3233333333333333","0.3233333333333333","0.37863636363636366","0.37863636363636366","0.37863636363636366","0.34735632183908044","0.34735632183908044","0.34735632183908044","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.2924137931034483","0.2924137931034483","0.2924137931034483","0.3440909090909091","0.3440909090909091","0.3440909090909091","0.3158620689655172","0.3158620689655172","0.3158620689655172","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.34022988505747126","0.34022988505747126","0.34022988505747126"
"438","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3602298850574713","0.3602298850574713","0.3602298850574713","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.3080459770114943","0.3080459770114943","0.3080459770114943","0.3659090909090909","0.3659090909090909","0.3659090909090909","0.3374712643678161","0.3374712643678161","0.3374712643678161","0.3795454545454545","0.3795454545454545","0.3795454545454545","0.34735632183908044","0.34735632183908044","0.34735632183908044","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.2967816091954023","0.2967816091954023","0.2967816091954023","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.3259770114942529","0.3259770114942529","0.3259770114942529","0.36954545454545457","0.36954545454545457","0.36954545454545457","0.34195402298850575","0.34195402298850575","0.34195402298850575"
"439","0.3845454545454545","0.3845454545454545","0.3845454545454545","0.3490804597701149","0.3490804597701149","0.3490804597701149","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.30310344827586205","0.30310344827586205","0.30310344827586205","0.36363636363636365","0.36363636363636365","0.36363636363636365","0.3339080459770115","0.3339080459770115","0.3339080459770115","0.3759090909090909","0.3759090909090909","0.3759090909090909","0.34735632183908044","0.34735632183908044","0.34735632183908044","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.29517241379310344","0.29517241379310344","0.29517241379310344","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3218390804597701","0.3218390804597701","0.3218390804597701","0.37272727272727274","0.37272727272727274","0.37272727272727274","0.33666666666666667","0.33666666666666667","0.33666666666666667"
"440","0.37363636363636366","0.37363636363636366","0.37363636363636366","0.3608045977011494","0.3608045977011494","0.3608045977011494","0.335","0.335","0.335","0.3082758620689655","0.3082758620689655","0.3082758620689655","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33413793103448275","0.33413793103448275","0.33413793103448275","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.34988505747126436","0.34988505747126436","0.34988505747126436","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.29229885057471267","0.29229885057471267","0.29229885057471267","0.3468181818181818","0.3468181818181818","0.3468181818181818","0.32091954022988506","0.32091954022988506","0.32091954022988506","0.36954545454545457","0.36954545454545457","0.36954545454545457","0.3428735632183908","0.3428735632183908","0.3428735632183908"
"441","0.38045454545454543","0.38045454545454543","0.38045454545454543","0.35183908045977014","0.35183908045977014","0.35183908045977014","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.306551724137931","0.306551724137931","0.306551724137931","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.33827586206896554","0.33827586206896554","0.33827586206896554","0.3845454545454545","0.3845454545454545","0.3845454545454545","0.3527586206896552","0.3527586206896552","0.3527586206896552","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.29563218390804596","0.29563218390804596","0.29563218390804596","0.34545454545454546","0.34545454545454546","0.34545454545454546","0.32091954022988506","0.32091954022988506","0.32091954022988506","0.3690909090909091","0.3690909090909091","0.3690909090909091","0.3345977011494253","0.3345977011494253","0.3345977011494253"
"442","0.3927272727272727","0.3927272727272727","0.3927272727272727","0.3508045977011494","0.3508045977011494","0.3508045977011494","0.3277272727272727","0.3277272727272727","0.3277272727272727","0.30724137931034484","0.30724137931034484","0.30724137931034484","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.3526436781609195","0.3526436781609195","0.3526436781609195","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.28908045977011493","0.28908045977011493","0.28908045977011493","0.3381818181818182","0.3381818181818182","0.3381818181818182","0.3288505747126437","0.3288505747126437","0.3288505747126437","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.3357471264367816","0.3357471264367816","0.3357471264367816"
"443","0.39454545454545453","0.39454545454545453","0.39454545454545453","0.3647126436781609","0.3647126436781609","0.3647126436781609","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.3035632183908046","0.3035632183908046","0.3035632183908046","0.35545454545454547","0.35545454545454547","0.35545454545454547","0.33298850574712646","0.33298850574712646","0.33298850574712646","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.3568965517241379","0.3568965517241379","0.3568965517241379","0.2968181818181818","0.2968181818181818","0.2968181818181818","0.2908045977011494","0.2908045977011494","0.2908045977011494","0.36","0.36","0.36","0.31804597701149423","0.31804597701149423","0.31804597701149423","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.3390804597701149","0.3390804597701149","0.3390804597701149"
"444","0.38545454545454544","0.38545454545454544","0.38545454545454544","0.3604597701149425","0.3604597701149425","0.3604597701149425","0.3327272727272727","0.3327272727272727","0.3327272727272727","0.31103448275862067","0.31103448275862067","0.31103448275862067","0.36","0.36","0.36","0.33436781609195404","0.33436781609195404","0.33436781609195404","0.3790909090909091","0.3790909090909091","0.3790909090909091","0.35229885057471266","0.35229885057471266","0.35229885057471266","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.29908045977011494","0.29908045977011494","0.29908045977011494","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.3214942528735632","0.3214942528735632","0.3214942528735632","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3431034482758621","0.3431034482758621","0.3431034482758621"
"445","0.3977272727272727","0.3977272727272727","0.3977272727272727","0.3610344827586207","0.3610344827586207","0.3610344827586207","0.3386363636363636","0.3386363636363636","0.3386363636363636","0.30701149425287355","0.30701149425287355","0.30701149425287355","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3318390804597701","0.3318390804597701","0.3318390804597701","0.3840909090909091","0.3840909090909091","0.3840909090909091","0.354367816091954","0.354367816091954","0.354367816091954","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.2928735632183908","0.2928735632183908","0.2928735632183908","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.32264367816091954","0.32264367816091954","0.32264367816091954","0.3659090909090909","0.3659090909090909","0.3659090909090909","0.3468965517241379","0.3468965517241379","0.3468965517241379"
"446","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.3525287356321839","0.3525287356321839","0.3525287356321839","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.30310344827586205","0.30310344827586205","0.30310344827586205","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.3295402298850575","0.3295402298850575","0.3295402298850575","0.37363636363636366","0.37363636363636366","0.37363636363636366","0.3487356321839081","0.3487356321839081","0.3487356321839081","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.2947126436781609","0.2947126436781609","0.2947126436781609","0.34545454545454546","0.34545454545454546","0.34545454545454546","0.3174712643678161","0.3174712643678161","0.3174712643678161","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.3429885057471264","0.3429885057471264","0.3429885057471264"
