"Step","Width only variation : 2048 - test_accuracy","Width only variation : 2048 - test_accuracy__MIN","Width only variation : 2048 - test_accuracy__MAX","Width only variation : 2048 - train_accuracy","Width only variation : 2048 - train_accuracy__MIN","Width only variation : 2048 - train_accuracy__MAX","Width only variation : 1024 - test_accuracy","Width only variation : 1024 - test_accuracy__MIN","Width only variation : 1024 - test_accuracy__MAX","Width only variation : 1024 - train_accuracy","Width only variation : 1024 - train_accuracy__MIN","Width only variation : 1024 - train_accuracy__MAX","Width only variation : 512 - test_accuracy","Width only variation : 512 - test_accuracy__MIN","Width only variation : 512 - test_accuracy__MAX","Width only variation : 512 - train_accuracy","Width only variation : 512 - train_accuracy__MIN","Width only variation : 512 - train_accuracy__MAX","Width only variation : 256 - test_accuracy","Width only variation : 256 - test_accuracy__MIN","Width only variation : 256 - test_accuracy__MAX","Width only variation : 256 - train_accuracy","Width only variation : 256 - train_accuracy__MIN","Width only variation : 256 - train_accuracy__MAX","Width only variation : 128 - test_accuracy","Width only variation : 128 - test_accuracy__MIN","Width only variation : 128 - test_accuracy__MAX","Width only variation : 128 - train_accuracy","Width only variation : 128 - train_accuracy__MIN","Width only variation : 128 - train_accuracy__MAX","Width only variation : 64 - test_accuracy","Width only variation : 64 - test_accuracy__MIN","Width only variation : 64 - test_accuracy__MAX","Width only variation : 64 - train_accuracy","Width only variation : 64 - train_accuracy__MIN","Width only variation : 64 - train_accuracy__MAX","Width only variation : 32 - test_accuracy","Width only variation : 32 - test_accuracy__MIN","Width only variation : 32 - test_accuracy__MAX","Width only variation : 32 - train_accuracy","Width only variation : 32 - train_accuracy__MIN","Width only variation : 32 - train_accuracy__MAX"
"257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21227272727272728","0.21227272727272728","0.21227272727272728","0.19080459770114944","0.19080459770114944","0.19080459770114944","","","","","",""
"258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.19724137931034483","0.19724137931034483","0.19724137931034483","","","","","",""
"259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21","0.21","0.21","0.19333333333333333","0.19333333333333333","0.19333333333333333","","","","","",""
"260","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21181818181818182","0.21181818181818182","0.21181818181818182","0.19505747126436782","0.19505747126436782","0.19505747126436782","","","","","",""
"261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21409090909090908","0.21409090909090908","0.21409090909090908","0.19241379310344828","0.19241379310344828","0.19241379310344828","","","","","",""
"262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.18988505747126436","0.18988505747126436","0.18988505747126436","","","","","",""
"263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.18735632183908046","0.18735632183908046","0.18735632183908046","","","","","",""
"264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109090909090909","0.2109090909090909","0.2109090909090909","0.19011494252873562","0.19011494252873562","0.19011494252873562","","","","","",""
"265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21227272727272728","0.21227272727272728","0.21227272727272728","0.18908045977011495","0.18908045977011495","0.18908045977011495","","","","","",""
"266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.1881609195402299","0.1881609195402299","0.1881609195402299","","","","","",""
"267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2059090909090909","0.2059090909090909","0.2059090909090909","0.1928735632183908","0.1928735632183908","0.1928735632183908","","","","","",""
"268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.18908045977011495","0.18908045977011495","0.18908045977011495","","","","","",""
"269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.18747126436781608","0.18747126436781608","0.18747126436781608","","","","","",""
"270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21181818181818182","0.21181818181818182","0.21181818181818182","0.19160919540229884","0.19160919540229884","0.19160919540229884","","","","","",""
"271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2081818181818182","0.2081818181818182","0.2081818181818182","0.1881609195402299","0.1881609195402299","0.1881609195402299","","","","","",""
"272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.1906896551724138","0.1906896551724138","0.1906896551724138","","","","","",""
"273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21","0.21","0.21","0.1932183908045977","0.1932183908045977","0.1932183908045977","","","","","",""
"274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21045454545454545","0.21045454545454545","0.21045454545454545","0.19114942528735632","0.19114942528735632","0.19114942528735632","","","","","",""
"275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2059090909090909","0.2059090909090909","0.2059090909090909","0.19655172413793104","0.19655172413793104","0.19655172413793104","","","","","",""
"276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20954545454545453","0.20954545454545453","0.20954545454545453","0.19494252873563217","0.19494252873563217","0.19494252873563217","","","","","",""
"277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21272727272727274","0.21272727272727274","0.21272727272727274","0.19057471264367817","0.19057471264367817","0.19057471264367817","","","","","",""
"278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.19517241379310346","0.19517241379310346","0.19517241379310346","","","","","",""
"279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20636363636363636","0.20636363636363636","0.20636363636363636","0.19034482758620688","0.19034482758620688","0.19034482758620688","","","","","",""
"280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.19011494252873562","0.19011494252873562","0.19011494252873562","","","","","",""
"281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.19735632183908047","0.19735632183908047","0.19735632183908047","","","","","",""
"282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21227272727272728","0.21227272727272728","0.21227272727272728","0.18862068965517242","0.18862068965517242","0.18862068965517242","","","","","",""
"283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109090909090909","0.2109090909090909","0.2109090909090909","0.19379310344827586","0.19379310344827586","0.19379310344827586","","","","","",""
"284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20681818181818182","0.20681818181818182","0.20681818181818182","0.18804597701149425","0.18804597701149425","0.18804597701149425","","","","","",""
"285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.19011494252873562","0.19011494252873562","0.19011494252873562","","","","","",""
"286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.1850574712643678","0.1850574712643678","0.1850574712643678","","","","","",""
"287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21681818181818183","0.21681818181818183","0.21681818181818183","0.18689655172413794","0.18689655172413794","0.18689655172413794","","","","","",""
"288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20954545454545453","0.20954545454545453","0.20954545454545453","0.18988505747126436","0.18988505747126436","0.18988505747126436","","","","","",""
"289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2081818181818182","0.2081818181818182","0.2081818181818182","0.19137931034482758","0.19137931034482758","0.19137931034482758","","","","","",""
"290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21727272727272728","0.21727272727272728","0.21727272727272728","0.19057471264367817","0.19057471264367817","0.19057471264367817","","","","","",""
"291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20454545454545456","0.20454545454545456","0.20454545454545456","0.18701149425287356","0.18701149425287356","0.18701149425287356","","","","","",""
"292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2018181818181818","0.2018181818181818","0.2018181818181818","0.18977011494252874","0.18977011494252874","0.18977011494252874","","","","","",""
"293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21454545454545454","0.21454545454545454","0.21454545454545454","0.19034482758620688","0.19034482758620688","0.19034482758620688","","","","","",""
"294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.19367816091954024","0.19367816091954024","0.19367816091954024","","","","","",""
"295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2131818181818182","0.2131818181818182","0.2131818181818182","0.19402298850574712","0.19402298850574712","0.19402298850574712","","","","","",""
"296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2018181818181818","0.2018181818181818","0.2018181818181818","0.1928735632183908","0.1928735632183908","0.1928735632183908","","","","","",""
"297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21272727272727274","0.21272727272727274","0.21272727272727274","0.18988505747126436","0.18988505747126436","0.18988505747126436","","","","","",""
"298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21045454545454545","0.21045454545454545","0.21045454545454545","0.19091954022988505","0.19091954022988505","0.19091954022988505","","","","","",""
"299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.19080459770114944","0.19080459770114944","0.19080459770114944","","","","","",""
"300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2040909090909091","0.2040909090909091","0.2040909090909091","0.19344827586206897","0.19344827586206897","0.19344827586206897","","","","","",""
"301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21","0.21","0.21","0.19080459770114944","0.19080459770114944","0.19080459770114944","","","","","",""
"302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21545454545454545","0.21545454545454545","0.21545454545454545","0.19310344827586207","0.19310344827586207","0.19310344827586207","","","","","",""
"303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2059090909090909","0.2059090909090909","0.2059090909090909","0.1918390804597701","0.1918390804597701","0.1918390804597701","","","","","",""
"304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20727272727272728","0.20727272727272728","0.20727272727272728","0.19","0.19","0.19","","","","","",""
"305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.18908045977011495","0.18908045977011495","0.18908045977011495","","","","","",""
"306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2081818181818182","0.2081818181818182","0.2081818181818182","0.1967816091954023","0.1967816091954023","0.1967816091954023","","","","","",""
"307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.19080459770114944","0.19080459770114944","0.19080459770114944","","","","","",""
"308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21681818181818183","0.21681818181818183","0.21681818181818183","0.19597701149425287","0.19597701149425287","0.19597701149425287","","","","","",""
"309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205","0.205","0.205","0.18333333333333332","0.18333333333333332","0.18333333333333332","","","","","",""
"310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.19402298850574712","0.19402298850574712","0.19402298850574712","","","","","",""
"311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20227272727272727","0.20227272727272727","0.20227272727272727","0.19367816091954024","0.19367816091954024","0.19367816091954024","","","","","",""
"312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20727272727272728","0.20727272727272728","0.20727272727272728","0.19505747126436782","0.19505747126436782","0.19505747126436782","","","","","",""
"313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109090909090909","0.2109090909090909","0.2109090909090909","0.1910344827586207","0.1910344827586207","0.1910344827586207","","","","","",""
"314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.1917241379310345","0.1917241379310345","0.1917241379310345","","","","","",""
"315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.18413793103448275","0.18413793103448275","0.18413793103448275","","","","","",""
"316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20681818181818182","0.20681818181818182","0.20681818181818182","0.19","0.19","0.19","","","","","",""
"317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2040909090909091","0.2040909090909091","0.2040909090909091","0.1864367816091954","0.1864367816091954","0.1864367816091954","","","","","",""
"318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.19436781609195403","0.19436781609195403","0.19436781609195403","","","","","",""
"319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21181818181818182","0.21181818181818182","0.21181818181818182","0.19804597701149426","0.19804597701149426","0.19804597701149426","","","","","",""
"320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21181818181818182","0.21181818181818182","0.21181818181818182","0.19195402298850575","0.19195402298850575","0.19195402298850575","","","","","",""
"321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20045454545454544","0.20045454545454544","0.20045454545454544","0.1957471264367816","0.1957471264367816","0.1957471264367816","","","","","",""
"322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.18632183908045977","0.18632183908045977","0.18632183908045977","","","","","",""
"323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.1925287356321839","0.1925287356321839","0.1925287356321839","","","","","",""
"324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21409090909090908","0.21409090909090908","0.21409090909090908","0.1918390804597701","0.1918390804597701","0.1918390804597701","","","","","",""
"325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205","0.205","0.205","0.19540229885057472","0.19540229885057472","0.19540229885057472","","","","","",""
"326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.215","0.215","0.215","0.18804597701149425","0.18804597701149425","0.18804597701149425","","","","","",""
"327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20318181818181819","0.20318181818181819","0.20318181818181819","0.1960919540229885","0.1960919540229885","0.1960919540229885","","","","","",""
"328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20727272727272728","0.20727272727272728","0.20727272727272728","0.19517241379310346","0.19517241379310346","0.19517241379310346","","","","","",""
"329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109090909090909","0.2109090909090909","0.2109090909090909","0.1928735632183908","0.1928735632183908","0.1928735632183908","","","","","",""
"330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20954545454545453","0.20954545454545453","0.20954545454545453","0.19045977011494253","0.19045977011494253","0.19045977011494253","","","","","",""
"331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.19724137931034483","0.19724137931034483","0.19724137931034483","","","","","",""
"332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2131818181818182","0.2131818181818182","0.2131818181818182","0.19758620689655174","0.19758620689655174","0.19758620689655174","","","","","",""
"333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20954545454545453","0.20954545454545453","0.20954545454545453","0.18747126436781608","0.18747126436781608","0.18747126436781608","","","","","",""
"334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109090909090909","0.2109090909090909","0.2109090909090909","0.19126436781609196","0.19126436781609196","0.19126436781609196","","","","","",""
"335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.19724137931034483","0.19724137931034483","0.19724137931034483","","","","","",""
"336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.19448275862068964","0.19448275862068964","0.19448275862068964","","","","","",""
"337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.19413793103448276","0.19413793103448276","0.19413793103448276","","","","","",""
"338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.195632183908046","0.195632183908046","0.195632183908046","","","","","",""
"339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21727272727272728","0.21727272727272728","0.21727272727272728","0.19333333333333333","0.19333333333333333","0.19333333333333333","","","","","",""
"340","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20954545454545453","0.20954545454545453","0.20954545454545453","0.18954022988505748","0.18954022988505748","0.18954022988505748","","","","","",""
"341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21181818181818182","0.21181818181818182","0.21181818181818182","0.1932183908045977","0.1932183908045977","0.1932183908045977","","","","","",""
"342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20136363636363636","0.20136363636363636","0.20136363636363636","0.19195402298850575","0.19195402298850575","0.19195402298850575","","","","","",""
"343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.1957471264367816","0.1957471264367816","0.1957471264367816","","","","","",""
"344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20636363636363636","0.20636363636363636","0.20636363636363636","0.19735632183908047","0.19735632183908047","0.19735632183908047","","","","","",""
"345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21227272727272728","0.21227272727272728","0.21227272727272728","0.19195402298850575","0.19195402298850575","0.19195402298850575","","","","","",""
"346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.1945977011494253","0.1945977011494253","0.1945977011494253","","","","","",""
"347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.18942528735632183","0.18942528735632183","0.18942528735632183","","","","","",""
"348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205","0.205","0.205","0.19827586206896552","0.19827586206896552","0.19827586206896552","","","","","",""
"349","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21545454545454545","0.21545454545454545","0.21545454545454545","0.19333333333333333","0.19333333333333333","0.19333333333333333","","","","","",""
"350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.19379310344827586","0.19379310344827586","0.19379310344827586","","","","","",""
"351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21454545454545454","0.21454545454545454","0.21454545454545454","0.1889655172413793","0.1889655172413793","0.1889655172413793","","","","","",""
"352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2159090909090909","0.2159090909090909","0.2159090909090909","0.19344827586206897","0.19344827586206897","0.19344827586206897","","","","","",""
"353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21045454545454545","0.21045454545454545","0.21045454545454545","0.18942528735632183","0.18942528735632183","0.18942528735632183","","","","","",""
"354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.19632183908045978","0.19632183908045978","0.19632183908045978","","","","","",""
"355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21227272727272728","0.21227272727272728","0.21227272727272728","0.1871264367816092","0.1871264367816092","0.1871264367816092","","","","","",""
"356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.1945977011494253","0.1945977011494253","0.1945977011494253","","","","","",""
"357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20272727272727273","0.20272727272727273","0.20272727272727273","0.19057471264367817","0.19057471264367817","0.19057471264367817","","","","","",""
"358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.19666666666666666","0.19666666666666666","0.19666666666666666","","","","","",""
"359","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.2","0.2","0.2","","","","","",""
"360","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1990909090909091","0.1990909090909091","0.1990909090909091","0.19264367816091954","0.19264367816091954","0.19264367816091954","","","","","",""
"361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20045977011494254","0.20045977011494254","0.20045977011494254","","","","","",""
"362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21181818181818182","0.21181818181818182","0.21181818181818182","0.19195402298850575","0.19195402298850575","0.19195402298850575","","","","","",""
"363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20363636363636364","0.20363636363636364","0.20363636363636364","0.19425287356321838","0.19425287356321838","0.19425287356321838","","","","","",""
"364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21","0.21","0.21","0.19689655172413792","0.19689655172413792","0.19689655172413792","","","","","",""
"365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.18839080459770116","0.18839080459770116","0.18839080459770116","","","","","",""
"366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.19045977011494253","0.19045977011494253","0.19045977011494253","","","","","",""
"367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21272727272727274","0.21272727272727274","0.21272727272727274","0.1860919540229885","0.1860919540229885","0.1860919540229885","","","","","",""
"368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.18988505747126436","0.18988505747126436","0.18988505747126436","","","","","",""
"369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20272727272727273","0.20272727272727273","0.20272727272727273","0.1918390804597701","0.1918390804597701","0.1918390804597701","","","","","",""
"370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21863636363636363","0.21863636363636363","0.21863636363636363","0.1964367816091954","0.1964367816091954","0.1964367816091954","","","","","",""
"371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21409090909090908","0.21409090909090908","0.21409090909090908","0.19057471264367817","0.19057471264367817","0.19057471264367817","","","","","",""
"372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.19540229885057472","0.19540229885057472","0.19540229885057472","","","","","",""
"373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109090909090909","0.2109090909090909","0.2109090909090909","0.1964367816091954","0.1964367816091954","0.1964367816091954","","","","","",""
"374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20863636363636365","0.20863636363636365","0.20863636363636365","0.19505747126436782","0.19505747126436782","0.19505747126436782","","","","","",""
"375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21727272727272728","0.21727272727272728","0.21727272727272728","0.19149425287356323","0.19149425287356323","0.19149425287356323","","","","","",""
"376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20227272727272727","0.20227272727272727","0.20227272727272727","0.19310344827586207","0.19310344827586207","0.19310344827586207","","","","","",""
"377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21272727272727274","0.21272727272727274","0.21272727272727274","0.19505747126436782","0.19505747126436782","0.19505747126436782","","","","","",""
"378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.19310344827586207","0.19310344827586207","0.19310344827586207","","","","","",""
"379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.1964367816091954","0.1964367816091954","0.1964367816091954","","","","","",""
"380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205","0.205","0.205","0.19022988505747127","0.19022988505747127","0.19022988505747127","","","","","",""
"381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21181818181818182","0.21181818181818182","0.21181818181818182","0.19839080459770114","0.19839080459770114","0.19839080459770114","","","","","",""
"382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.20126436781609194","0.20126436781609194","0.20126436781609194","","","","","",""
"383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21681818181818183","0.21681818181818183","0.21681818181818183","0.19413793103448276","0.19413793103448276","0.19413793103448276","","","","","",""
"384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.19482758620689655","0.19482758620689655","0.19482758620689655","","","","","",""
"385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.19413793103448276","0.19413793103448276","0.19413793103448276","","","","","",""
"386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21454545454545454","0.21454545454545454","0.21454545454545454","0.19689655172413792","0.19689655172413792","0.19689655172413792","","","","","",""
"387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22045454545454546","0.22045454545454546","0.22045454545454546","0.19022988505747127","0.19022988505747127","0.19022988505747127","","","","","",""
"388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.215","0.215","0.215","0.18988505747126436","0.18988505747126436","0.18988505747126436","","","","","",""
"389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20454545454545456","0.20454545454545456","0.20454545454545456","0.19482758620689655","0.19482758620689655","0.19482758620689655","","","","","",""
"390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20636363636363636","0.20636363636363636","0.20636363636363636","0.1925287356321839","0.1925287356321839","0.1925287356321839","","","","","",""
"391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20772727272727273","0.20772727272727273","0.20772727272727273","0.19482758620689655","0.19482758620689655","0.19482758620689655","","","","","",""
"392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.19620689655172413","0.19620689655172413","0.19620689655172413","","","","","",""
"393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.19551724137931034","0.19551724137931034","0.19551724137931034","","","","","",""
"394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21409090909090908","0.21409090909090908","0.21409090909090908","0.19298850574712645","0.19298850574712645","0.19298850574712645","","","","","",""
"395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2131818181818182","0.2131818181818182","0.2131818181818182","0.19436781609195403","0.19436781609195403","0.19436781609195403","","","","","",""
"396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21136363636363636","0.21136363636363636","0.21136363636363636","0.1859770114942529","0.1859770114942529","0.1859770114942529","","","","","",""
"397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205","0.205","0.205","0.19402298850574712","0.19402298850574712","0.19402298850574712","","","","","",""
"398","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21409090909090908","0.21409090909090908","0.21409090909090908","0.19333333333333333","0.19333333333333333","0.19333333333333333","","","","","",""
